an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
31-Aug-2026 14:42:28,1.68 MB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_31082026144220_Product_Launch.pdf,Life Insurance Corporation Of India has informed the Exchange about the launch of new products.,,,General Updates,00:00:01,31082026144228,31-Aug-2026 14:42:29,1.68 MB,True,,,106762281,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-31 14:42:28,LICI
31-Aug-2026 13:36:12,1.67 MB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_31082026133602_Cessation__SMP_31082026.pdf,Life Insurance Corporation Of India has informed the Exchange about the cessation of Senior Management Personnel.,,,Change in Management,00:00:01,31082026133612,31-Aug-2026 13:36:13,1.67 MB,True,,,106762193,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-31 13:36:12,LICI
27-Aug-2026 16:34:34,650.56 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_27082026163422_Final_Dis_270826.pdf,Life Insurance Corporation Of India has informed the Exchange about subscribed for Non-Convertible Debentures for Bajaj Finance Limited.,,,General Updates,00:00:01,27082026163434,27-Aug-2026 16:34:35,650.56 KB,True,,,106759015,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-27 16:34:34,LICI
19-Aug-2026 13:33:48,330.09 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_19082026133336_Final_Disc_PostOFS_SHP_190826.pdf,Life Insurance Corporation Of India has informed the Exchange regarding 'Post OFS Shareholding Pattern'.,,,Updates,00:00:01,19082026133348,19-Aug-2026 13:33:49,330.09 KB,True,,,106749535,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-19 13:33:48,LICI
18-Aug-2026 18:19:53,219.61 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_18082026181943_Appointment_SMP_18082026.pdf,Life Insurance Corporation Of India has informed the Exchange about re-designation of Senior Management Personnel.,,,General Updates,00:00:01,18082026181953,18-Aug-2026 18:19:54,219.61 KB,True,,,106748645,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-18 18:19:53,LICI
17-Aug-2026 17:04:37,211.21 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_17082026170417_FinDis_Update_Inv_Meet_17082026.pdf,"Life Insurance Corporation Of India has informed the Exchange about the Investors' Meet on August 17, 2026 have been attended by the representatives of the Corporation.",,,General Updates,00:00:01,17082026170437,17-Aug-2026 17:04:38,211.21 KB,True,,,106747054,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-17 17:04:37,LICI
13-Aug-2026 16:19:30,246.81 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_13082026161830_Update_on_Investor_Meet_13082026.pdf,"Corporation has informed the Exchange about their representatives having attended the Investors Meet on August 13, 2026",,,General Updates,00:00:01,13082026161930,13-Aug-2026 16:19:31,246.81 KB,True,,,106741796,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-13 16:19:30,LICI
12-Aug-2026 21:37:54,515.23 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_12082026213745_Investors_Meet_17082026.pdf,"Life Insurance Corporation Of India has informed the Exchange about the Corporation's participation in investor conference to be held on August 17, 2026",,,General Updates,00:00:00,12082026213754,12-Aug-2026 21:37:54,515.23 KB,True,,,106740393,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-12 21:37:54,LICI
12-Aug-2026 18:12:44,740.81 KB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_12082026181235_Final_Dis_Trans_120826.pdf,"Life Insurance Corporation Of India has informed the Exchange about the Transcript of Earnings Conference Call of the Corporation with Analyst/Investors held on August 06, 2026 is attached.",,,General Updates,00:00:00,12082026181244,12-Aug-2026 18:12:44,740.81 KB,True,,,106739689,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-12 18:12:44,LICI
12-Aug-2026 16:29:25,4.54 MB,https://nsearchives.nseindia.com/corporate/LIC_BOARD_12082026162851_Final_Dis_Present_120826.pdf,"Life Insurance Corporation Of India has informed the Exchange about the presentation enclosed for Analysts/institutional Invetors Meet/Conference to be scheduled on August 13, 2026.",,,General Updates,00:00:02,12082026162925,12-Aug-2026 16:29:27,4.54 MB,True,,,106739170,,INE0J1Y01017,Life Insurance Corporation Of India,2026-08-12 16:29:25,LICI
