Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,227.42,166.43,180.08,227.70,221.23,232.26,197.71,209.92,251.52,204.54,226.76,264.27,277.91
  └─ YOY Sales Growth %,-27.93%,1.56%,-26.74%,-11.81%,-2.72%,39.55%,9.79%,-7.81%,13.69%,-11.93%,14.69%,25.89%,10.49%
Expenses,216.05,157.99,174.97,222.48,212.85,222.99,189.44,203.04,240.91,194.80,217.70,255.00,266.68
  └─ Material Cost %,89%,86%,89%,91%,91%,90%,87%,87%,90%,87%,87%,90%,89%
  └─ Employee Cost %,2%,4%,4%,3%,3%,3%,4%,3%,3%,4%,3%,3%,3%
Operating Profit,11.37,8.44,5.11,5.22,8.38,9.27,8.27,6.88,10.61,9.74,9.06,9.27,11.23
OPM %,5.00%,5.07%,2.84%,2.29%,3.79%,3.99%,4.18%,3.28%,4.22%,4.76%,4.00%,3.51%,4.04%
Other Income,7.55,1.32,1.49,2.85,1.44,2.03,2.72,3.52,2.40,1.92,1.75,2.69,3.11
  └─ Exceptional items,6.36,0.00,0.00,0.00,0.00,0.00,0.00,2.14,0.00,0.00,0.00,-0.31,0.00
  └─ Other income normal,1.19,1.32,1.49,2.85,1.44,2.03,2.72,1.38,2.40,1.92,1.75,3.00,3.11
Interest,2.64,2.59,2.47,2.65,2.94,2.62,2.83,2.50,3.07,3.04,2.71,2.68,4.29
Depreciation,3.55,2.12,2.12,2.19,3.33,2.29,2.31,2.39,3.51,2.39,2.37,2.37,3.67
Profit before tax,12.73,5.05,2.01,3.23,3.55,6.39,5.85,5.51,6.43,6.23,5.73,6.91,6.38
Tax %,12.25%,24.75%,35.32%,28.17%,12.68%,24.88%,29.23%,23.77%,38.26%,27.13%,27.75%,28.65%,30.09%
Net Profit,11.17,3.80,1.30,2.32,3.10,4.80,4.14,4.20,3.97,4.54,4.14,4.93,4.46
  └─ Exceptional items AT,5.58,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.00,-0.22,0.00
  └─ Profit excl Excep,5.59,3.80,1.30,2.32,3.10,4.80,4.14,2.57,3.97,4.54,4.14,5.15,4.46
  └─ Profit for PE,5.59,3.80,1.30,2.32,3.10,4.80,4.14,2.57,3.97,4.54,4.14,5.15,4.46
  └─ Profit for EPS,11.17,3.80,1.30,2.32,3.10,4.80,4.14,4.20,3.97,4.54,4.14,4.93,4.46
  └─ YOY Profit Growth %,28.80%,67.40%,39.78%,-32.75%,-44.54%,26.32%,218.46%,10.78%,28.06%,-5.42%,0.00%,100.39%,12.34%
EPS in Rs,2.82,0.96,0.33,0.59,0.78,1.21,1.05,1.06,1.00,1.15,1.05,1.25,1.13
Raw PDF,,,,,,,,,,,,,
