Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,187,210,176,153,162,118,127,135,117,176,202,204,187
  └─ YOY Sales Growth %,138%,58%,10%,-16%,-13%,-44%,-27%,-12%,-28%,49%,58%,51%,59%
Expenses,143,160,134,133,152,101,114,121,105,151,165,156,135
  └─ Material Cost %,57%,65%,60%,72%,74%,68%,69%,73%,72%,70%,67%,64%,58%
  └─ Employee Cost %,4%,3%,4%,4%,8%,7%,7%,6%,7%,6%,4%,4%,5%
Operating Profit,43,50,41,20,11,17,14,14,12,25,37,48,52
OPM %,23%,24%,24%,13%,6%,14%,11%,10%,11%,14%,19%,23%,28%
Other Income,3,2,1,1,9,3,4,2,5,4,3,-1,-3
  └─ Other income normal,3.31,1.85,1.42,0.71,9.27,3.40,3.68,2.48,4.87,4.30,2.77,-1.12,-3.02
Interest,4,2,3,3,3,3,2,3,3,3,3,3,3
Depreciation,3,3,3,3,3,3,3,4,4,4,4,4,4
Profit before tax,40,47,37,15,14,14,12,10,10,22,33,40,42
Tax %,26%,25%,24%,24%,28%,15%,29%,27%,35%,26%,25%,25%,23%
Net Profit,30,35,28,12,10,12,9,8,6,16,25,30,33
  └─ Minority share,-0,-0,0,0,0,0,0,0,-0,0,-0,0,-0
  └─ Profit excl Excep,30,35,28,12,10,12,9,8,6,16,25,30,33
  └─ Profit for PE,30,35,28,12,10,12,9,8,6,16,25,30,33
  └─ Profit for EPS,30,35,28,12,10,12,9,8,6,16,25,30,33
  └─ YOY Profit Growth %,5613%,418%,134%,-57%,-66%,-66%,-70%,-36%,-37%,35%,186%,299%,415%
EPS in Rs,5.64,6.69,5.39,2.22,1.91,2.29,1.64,1.43,1.20,3.09,4.70,5.70,6.21
Raw PDF,,,,,,,,,,,,,
