Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,202,261,259,260,420,414,487,604,937,942,1149,1122,1537
  └─ YOY Sales Growth %,12%,40%,18%,30%,108%,59%,88%,133%,123%,128%,136%,86%,64%
Expenses,175,233,233,246,366,351,406,511,740,743,915,910,1270
  └─ Material Cost %,60%,65%,62%,55%,57%,56%,55%,56%,59%,60%,59%,60%,64%
  └─ Employee Cost %,15%,14%,16%,16%,11%,14%,13%,11%,10%,9%,11%,10%,8%
Operating Profit,27,28,26,13,54,63,81,93,196,199,234,212,267
OPM %,13%,11%,10%,5%,13%,15%,17%,15%,21%,21%,20%,19%,17%
Other Income,-22,19,49,12,16,26,62,13,22,22,11,14,24
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,1.61,1.61,0.00,1.56,0.00,0.00,0.00,0.00
  └─ Other income normal,-22.26,19.03,49.44,12.11,15.64,24.66,60.58,12.85,20.78,21.63,10.84,14.01,24.34
Interest,10,12,13,14,18,21,29,27,40,36,41,42,43
Depreciation,5,5,5,6,6,6,6,7,16,11,12,14,18
Profit before tax,-9,30,58,6,46,63,109,72,163,174,192,171,231
Tax %,20%,24%,15%,101%,35%,23%,23%,34%,27%,26%,27%,25%,27%
Net Profit,-11,23,49,-10,24,48,83,57,123,137,143,140,172
  └─ Profit from Associates,0,0,1,-10,-5,-0,-1,9,4,8,4,11,4
  └─ Exceptional items AT,0,0,0,0,0,2,2,0,2,0,0,0,0
  └─ Profit excl Excep,-11,23,49,-10,24,47,81,57,122,137,143,140,172
  └─ Profit for PE,-11,23,49,-10,24,47,81,57,122,137,143,140,172
  └─ Profit for EPS,-11,23,49,-10,24,48,83,57,123,137,143,140,172
  └─ YOY Profit Growth %,-153%,93%,653%,-146%,316%,103%,66%,671%,400%,194%,75%,148%,41%
EPS in Rs,-0.44,0.89,1.91,-0.38,0.80,1.59,2.73,1.86,4.06,4.52,4.70,4.61,5.65
Raw PDF,,,,,,,,,,,,,
