Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,99.80,63.04,78.95,43.52,77.88,178.21,143.12,67.46,17.58,14.94,35.06,16.77,19.75
  └─ YOY Sales Growth %,-74.76%,-85.53%,-77.80%,-88.99%,-21.96%,182.69%,81.28%,55.01%,-77.43%,-91.62%,-75.50%,-75.14%,12.34%
Expenses,159.90,94.44,121.40,66.29,112.91,177.86,142.21,62.38,23.96,18.73,33.27,20.53,22.88
  └─ Material Cost %,108.65%,105.52%,127.63%,109.74%,111.76%,84.56%,84.96%,62.21%,8.70%,61.51%,50.37%,51.16%,31.90%
  └─ Employee Cost %,10.99%,17.66%,10.96%,20.17%,11.66%,5.31%,6.69%,11.03%,42.55%,33.47%,11.49%,34.59%,32.51%
Operating Profit,-60.10,-31.40,-42.45,-22.77,-35.03,0.35,0.91,5.08,-6.38,-3.79,1.79,-3.76,-3.13
OPM %,-60.22%,-49.81%,-53.77%,-52.32%,-44.98%,0.20%,0.64%,7.53%,-36.29%,-25.37%,5.11%,-22.42%,-15.85%
Other Income,3.97,0.58,0.75,1.67,7.77,3.17,5.98,3.89,4.66,6.87,4.07,5.75,1.91
  └─ Other income normal,3.97,0.58,0.75,1.67,7.77,3.17,5.98,3.89,4.66,6.87,4.07,5.75,1.91
Interest,0.82,1.19,0.59,1.03,0.21,0.17,0.13,0.60,0.08,0.03,0.03,0.53,0.03
Depreciation,0.88,1.17,1.20,1.30,1.61,3.35,2.49,5.37,5.35,5.38,5.60,6.90,7.00
Profit before tax,-57.83,-33.18,-43.49,-23.43,-29.08,0.00,4.27,3.00,-7.15,-2.33,0.23,-5.44,-8.25
Tax %,-17.41%,0.27%,-0.02%,-0.38%,0.07%,,1.17%,49.00%,-7.13%,-45.06%,1352.17%,-14.89%,-5.45%
Net Profit,-47.76,-33.28,-43.48,-23.33,-29.11,0.04,4.22,1.54,-6.64,-1.29,-2.88,-4.63,-7.79
  └─ Minority share,-5.36,0.58,0.57,0.76,1.17,1.27,-0.20,0.81,0.40,0.57,0.72,0.58,-0.28
  └─ Profit excl Excep,-47.76,-33.28,-43.48,-23.33,-29.11,0.04,4.22,1.54,-6.64,-1.29,-2.88,-4.63,-7.79
  └─ Profit for PE,-53.12,-32.70,-42.91,-22.57,-27.94,1.31,4.02,2.35,-6.24,-0.72,-2.16,-4.05,-8.07
  └─ Profit for EPS,-53.12,-32.70,-42.91,-22.57,-27.94,1.31,4.02,2.35,-6.24,-0.72,-2.16,-4.05,-8.07
  └─ YOY Profit Growth %,-266.94%,-157.24%,-192.52%,-170.93%,47.40%,104.01%,109.37%,110.41%,77.67%,-154.96%,-153.73%,-272.34%,-29.33%
EPS in Rs,-19.31,-11.88,-15.59,-8.20,-10.15,0.48,1.46,0.85,-2.26,-0.26,-0.78,-1.47,-2.91
Raw PDF,,,,,,,,,,,,,
