Metric,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022
Sales,104,117,114,101,106,65,119,134,161,134,160,160,178
  └─ YOY Sales Growth %,10.22%,14.01%,13.82%,2.01%,2.19%,-44.00%,4.09%,32.58%,51.22%,104.79%,33.99%,20.04%,10.48%
Expenses,86,98,94,82,88,56,93,106,129,108,128,129,146
  └─ Material Cost %,59%,61%,57%,55%,57%,58%,56%,57%,57%,59%,59%,59%,61%
  └─ Employee Cost %,11%,11%,11%,12%,7%,10%,7%,6%,6%,7%,6%,6%,6%
Operating Profit,19,19,20,19,18,9,26,28,32,25,32,32,32
OPM %,18%,16%,18%,19%,17%,14%,22%,21%,20%,19%,20%,20%,18%
Other Income,0,1,0,0,0,0,0,0,0,0,0,0,1
  └─ Other income normal,0.24,0.91,0.18,0.05,0.38,0.14,0.20,0.14,0.41,0.11,0.23,0.15,1.05
Interest,2,3,3,3,3,2,2,2,3,3,3,3,1
Depreciation,5,5,5,5,5,5,6,5,6,6,7,7,7
Profit before tax,12,13,13,11,11,2,18,20,24,17,23,22,25
Tax %,27%,27%,20%,21%,22%,28%,26%,26%,24%,27%,23%,25%,30%
Net Profit,9,9,10,9,9,2,13,15,18,12,18,17,17
  └─ Profit excl Excep,8.82,9.37,10.48,8.85,8.74,1.51,13.46,14.94,18.05,12.08,17.59,16.66,17.32
  └─ Profit for PE,8.82,9.37,10.48,8.85,8.74,1.51,13.46,14.94,18.05,12.08,17.59,16.66,17.32
  └─ Profit for EPS,8.82,9.37,10.48,8.85,8.74,1.51,13.46,14.94,18.05,12.08,17.59,16.66,17.32
  └─ YOY Profit Growth %,28.76%,14.27%,44.55%,15.84%,-0.91%,-83.88%,28.44%,68.81%,106.52%,700.00%,30.68%,11.51%,-4.04%
EPS in Rs,3.13,3.32,3.72,3.13,3.09,0.53,4.76,5.28,6.50,4.32,6.24,5.51,5.54
Raw PDF,,,,,,,,,,,,,
