Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,302,330,343,342,343,341,361,354,352,354,377,391,424
  └─ YOY Sales Growth %,,,,,13.51%,3.53%,5.26%,3.61%,2.51%,3.61%,4.50%,10.44%,20.42%
Expenses,217,230,249,247,246,244,256,253,250,253,262,271,291
  └─ Material Cost %,45.13%,42.98%,44.67%,44.51%,43.50%,43.52%,41.16%,42.02%,41.35%,42.08%,39.68%,41.11%,40.65%
  └─ Employee Cost %,8.12%,7.55%,8.54%,8.98%,8.60%,8.49%,8.51%,9.27%,9.16%,9.07%,8.94%,8.79%,8.59%
Operating Profit,86,100,94,95,97,98,105,101,102,101,116,120,133
OPM %,28%,30%,27%,28%,28%,29%,29%,29%,29%,29%,31%,31%,31%
Other Income,2,3,1,3,7,8,13,7,10,10,6,8,6
  └─ Other income normal,1.66,3.42,0.68,3.32,7.20,7.61,13.08,6.62,10.03,10.35,6.25,8.16,6.05
Interest,5,3,4,4,1,1,2,2,2,2,2,2,4
Depreciation,14,15,16,17,16,18,20,19,20,21,22,22,25
Profit before tax,68,85,74,78,87,86,97,87,90,89,99,104,111
Tax %,25%,25%,25%,25%,25%,26%,27%,26%,24%,26%,26%,24%,25%
Net Profit,51,64,55,58,66,64,71,65,68,66,73,79,84
  └─ Profit excl Excep,51,64,55,58,66,64,71,65,68,66,73,79,84
  └─ Profit for PE,51,64,55,58,66,64,71,65,68,66,73,79,84
  └─ Profit for EPS,51,64,55,58,66,64,71,65,68,66,73,79,84
  └─ YOY Profit Growth %,,,,,30%,-0%,29%,11%,3%,3%,3%,22%,24%
EPS in Rs,5.66,7.16,6.17,6.15,6.98,6.77,7.58,6.85,7.18,6.97,7.79,8.37,8.86
Raw PDF,,,,,,,,,,,,,
