Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,729,645,613,879,845,810,813,967,850,821,875,1074,1050
  └─ YOY Sales Growth %,-1.05%,-7.93%,-15.09%,15.50%,15.93%,25.53%,32.54%,10.04%,0.53%,1.44%,7.66%,11.10%,23.59%
Expenses,651,567,547,803,765,750,742,879,823,746,788,960,933
  └─ Material Cost %,61%,61%,60%,58%,56%,58%,55%,59%,61%,55%,55%,58%,56%
  └─ Employee Cost %,10%,11%,13%,11%,12%,13%,14%,11%,13%,14%,13%,11%,14%
Operating Profit,78,78,66,76,81,60,70,88,27,75,87,114,117
OPM %,11%,12%,11%,9%,10%,7%,9%,9%,3%,9%,10%,11%,11%
Other Income,18,13,24,32,70,61,32,8,61,10,3,16,34
  └─ Exceptional items,0.00,-10.95,0.00,0.00,33.65,30.62,0.00,0.00,-0.03,0.00,-7.84,0.00,15.77
  └─ Other income normal,17.61,24.19,24.39,31.84,36.67,30.50,31.83,8.03,60.56,9.74,10.53,15.66,18.34
Interest,7,8,9,25,27,28,28,29,35,29,28,17,21
Depreciation,26,23,22,30,41,40,48,45,50,46,50,47,36
Profit before tax,63,60,60,53,83,53,26,22,2,10,12,66,94
Tax %,31%,28%,26%,27%,17%,12%,23%,25%,-496%,50%,38%,25%,18%
Net Profit,44,43,44,31,65,47,20,17,13,7,10,53,92
  └─ Profit from Associates,0,0,-0,-7,-3,0,0,0,1,2,2,3,14
  └─ Minority share,-0,-0,-0,-0,-1,-1,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,-8,0,0,28,26,0,0,-0,0,-5,0,11
  └─ Profit excl Excep,44,51,44,31,37,20,20,17,13,7,15,53,81
  └─ Profit for PE,43,51,44,31,37,20,20,17,13,7,14,52,80
  └─ Profit for EPS,43,43,44,31,65,46,20,17,13,7,10,52,91
  └─ YOY Profit Growth %,-12%,21%,-17%,-49%,-14%,-60%,-55%,-46%,-65%,-68%,-28%,212%,512%
EPS in Rs,4.43,4.41,4.04,2.83,5.94,4.23,1.83,1.54,1.20,0.60,0.89,4.80,8.36
Raw PDF,,,,,,,,,,,,,
