Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,204,165,162,164,200,180,193,201,203,187,209,220,247
  └─ YOY Sales Growth %,30.05%,11.48%,9.17%,-11.71%,-2.09%,9.14%,19.57%,22.49%,1.59%,3.77%,7.91%,9.23%,21.57%
Expenses,171,137,136,144,164,149,159,167,166,155,179,188,203
  └─ Material Cost %,60%,56%,54%,55%,56%,54%,57%,54%,53%,54%,53%,53%,55%
  └─ Employee Cost %,6%,8%,11%,10%,7%,9%,8%,8%,9%,10%,12%,12%,8%
Operating Profit,33,28,26,20,36,31,35,35,36,32,30,32,44
OPM %,16%,17%,16%,12%,18%,17%,18%,17%,18%,17%,14%,14%,18%
Other Income,2,2,2,2,2,2,1,1,-13,1,2,2,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.08,0.00,0.00,0.00,0.00
  └─ Other income normal,1.75,1.81,1.94,1.67,2.23,1.59,0.84,1.14,0.64,1.23,1.98,2.20,1.01
Interest,9,11,11,11,10,10,13,13,12,13,19,22,21
Depreciation,4,5,6,6,6,7,7,7,7,6,7,7,8
Profit before tax,21,14,11,6,22,16,15,15,4,14,5,6,16
Tax %,31%,28%,28%,81%,25%,27%,29%,34%,35%,28%,35%,36%,28%
Net Profit,14,10,8,1,17,11,11,10,2,10,3,4,11
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.80,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,14.31,9.75,7.92,1.06,16.93,11.47,10.96,10.01,9.21,10.26,3.37,3.69,11.39
  └─ Profit for PE,14.31,9.75,7.92,1.06,16.93,11.47,10.96,10.01,9.21,10.26,3.37,3.69,11.39
  └─ Profit for EPS,14.31,9.75,7.92,1.06,16.93,11.47,10.96,10.01,2.41,10.26,3.37,3.69,11.39
  └─ YOY Profit Growth %,-8.50%,-12.16%,-19.76%,-92.78%,18.31%,17.64%,38.38%,844.34%,-45.60%,-10.55%,-69.25%,-63.14%,23.67%
EPS in Rs,5.74,3.91,3.18,0.40,6.42,4.35,4.15,3.79,0.91,3.89,1.28,1.40,4.32
Raw PDF,,,,,,,,,,,,,
