Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1678,1587,1680,1677,1759,1732,1752,1822,1929,1901,1966,2122,2290
  └─ YOY Sales Growth %,9.85%,9.31%,5.05%,8.03%,4.80%,9.12%,4.28%,8.62%,9.68%,9.76%,12.22%,16.51%,18.73%
Expenses,1459,1419,1438,1459,1487,1480,1463,1535,1584,1611,1625,1833,1951
  └─ Material Cost %,31.57%,32.77%,33.17%,31.95%,29.99%,32.44%,31.66%,31.53%,32.46%,32.52%,30.33%,33.75%,31.15%
  └─ Employee Cost %,31.84%,34.51%,31.65%,34.67%,31.56%,31.93%,32.20%,30.75%,30.62%,31.10%,32.35%,33.28%,33.49%
Operating Profit,219,168,242,218,271,252,289,287,345,290,341,289,339
OPM %,13%,11%,14%,13%,15%,15%,17%,16%,18%,15%,17%,14%,15%
Other Income,21,9,19,49,-151,410,8,-10,9,12,4,-19,10
  └─ Exceptional items,0.00,0.00,0.00,0.00,-168.90,395.90,-14.20,-18.90,-3.30,0.00,-5.80,-39.70,-13.70
  └─ Other income normal,21.20,8.60,18.90,48.90,17.80,14.00,21.70,9.20,11.90,12.00,9.80,20.50,23.70
Interest,56,62,66,71,73,71,61,56,53,49,50,56,56
Depreciation,271,90,97,95,101,91,91,91,95,98,105,121,117
Profit before tax,-86,25,98,101,-54,500,144,130,206,154,190,93,176
Tax %,16%,76%,37%,34%,15%,4%,29%,23%,27%,34%,37%,40%,32%
Net Profit,-100,6,62,66,-62,482,102,101,151,102,120,56,119
  └─ Minority share,3,0,0,0,3,0,0,0,2,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,-61,375,-10,-14,-1,0,-4,-24,-9
  └─ Profit excl Excep,-100,6,62,66,-1,107,113,115,153,102,124,80,128
  └─ Profit for PE,-98,6,62,67,-1,107,113,115,155,103,124,80,128
  └─ Profit for EPS,-98,6,62,67,-59,482,103,101,154,103,120,56,119
  └─ YOY Profit Growth %,-264%,-86%,306%,528%,99%,1570%,81%,72%,16453%,-4%,10%,-31%,-17%
EPS in Rs,-6.15,0.40,3.92,4.19,-3.68,30.26,6.45,6.33,9.64,6.46,7.55,3.51,7.50
Raw PDF,,,,,,,,,,,,,
