Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,206,207,205,204,210,195,202,206,229,218,214,220,225
  └─ YOY Sales Growth %,34.74%,60.52%,57.78%,20.55%,1.97%,-5.52%,-1.49%,0.77%,8.89%,11.43%,5.59%,6.97%,-1.83%
Expenses,123,144,153,156,152,166,170,172,154,184,190,187,190
  └─ Employee Cost %,49%,59%,60%,60%,58%,71%,68%,67%,54%,67%,69%,66%,67%
Operating Profit,83,63,52,48,58,29,32,33,74,34,23,33,35
OPM %,40%,30%,25%,23%,28%,15%,16%,16%,33%,16%,11%,15%,16%
Other Income,10,13,12,12,14,15,19,16,17,18,16,-4,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.85,-3.10
  └─ Other income normal,9.73,12.83,11.86,12.00,14.21,15.05,19.02,15.57,16.62,17.96,16.16,15.12,14.92
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,4,4,4,4,4,4,4,4,3,3,4,4,5
Profit before tax,89,72,60,56,68,40,47,45,88,48,35,25,42
Tax %,24%,25%,26%,26%,24%,24%,29%,22%,26%,27%,26%,16%,17%
Net Profit,68,54,45,41,52,30,33,35,65,35,26,21,35
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.38,-2.23
  └─ Profit excl Excep,67.65,53.56,44.59,41.31,52.14,30.20,33.06,34.97,64.77,35.20,26.29,35.08,36.78
  └─ Profit for PE,67.65,53.56,44.59,41.31,52.14,30.20,33.06,34.97,64.77,35.20,26.29,35.08,36.78
  └─ Profit for EPS,67.65,53.56,44.59,41.31,52.14,30.20,33.06,34.97,64.77,35.20,26.29,20.70,34.55
  └─ YOY Profit Growth %,269.87%,397.31%,304.26%,7.75%,-22.93%,-43.61%,-25.86%,-15.35%,24.22%,16.56%,-20.48%,0.31%,-43.21%
EPS in Rs,25.27,20.01,16.65,15.43,19.47,11.28,12.56,13.28,24.60,13.37,9.99,7.86,13.12
Raw PDF,,,,,,,,,,,,,
