Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,93,60,51,54,52,52,53,58,55,53,54,60,56
  └─ YOY Sales Growth %,10.91%,-35.70%,-44.47%,-45.59%,-44.04%,-13.13%,3.59%,6.82%,5.54%,1.81%,2.53%,3.30%,2.03%
Expenses,117,53,41,44,117,46,47,53,53,49,57,71,68
  └─ Material Cost %,2.95%,7.37%,5.90%,7.08%,5.31%,5.23%,7.56%,5.82%,9.60%,5.89%,3.84%,3.91%,6.95%
  └─ Employee Cost %,38.41%,32.28%,26.90%,27.22%,26.26%,27.95%,27.95%,26.91%,29.16%,30.78%,33.69%,30.16%,31.47%
Operating Profit,-25,6,10,11,-65,6,6,5,2,4,-3,-11,-13
OPM %,-27%,10%,19%,20%,-126%,11%,11%,8%,3%,7%,-6%,-19%,-23%
Other Income,1,-1,-6,-4,-18,113,-4,16,9,1,4,-4,6
  └─ Exceptional items,0.00,-1.50,-7.26,-4.84,-19.76,102.69,-4.84,15.06,4.14,0.00,0.00,-5.19,3.74
  └─ Other income normal,0.90,0.85,1.00,0.92,1.84,10.51,0.77,1.32,4.45,0.61,4.42,1.66,2.00
Interest,17,6,6,7,7,7,8,8,8,8,9,9,9
Depreciation,16,10,9,9,9,9,9,10,9,10,11,12,12
Profit before tax,-56,-10,-12,-9,-99,103,-16,4,-7,-14,-19,-36,-28
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-56,-10,-12,-9,-99,103,-16,4,-7,-14,-19,-36,-28
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,-2,-7,-5,-20,103,-5,15,4,0,0,-5,4
  └─ Profit excl Excep,-56,-9,-4,-4,-79,0,-11,-11,-11,-14,-19,-30,-32
  └─ Profit for PE,-56,-9,-4,-4,-79,0,-11,-11,-11,-14,-19,-30,-32
  └─ Profit for EPS,-56,-10,-12,-9,-99,103,-16,4,-7,-14,-19,-36,-28
  └─ YOY Profit Growth %,-36%,66%,74%,77%,-41%,100%,-147%,-176%,86%,-141000%,-73%,-167%,-182%
EPS in Rs,-43.15,-7.88,-8.91,-6.86,-75.96,78.61,-11.96,2.81,-5.36,-10.76,-12.35,-23.41,-18.28
Raw PDF,,,,,,,,,,,,,
