Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,505,500,479,470,407,455,396,373,344,329,291,299,243
  └─ YOY Sales Growth %,-21.45%,-17.82%,-19.65%,-14.82%,-19.39%,-8.97%,-17.43%,-20.68%,-15.55%,-27.66%,-26.41%,-19.83%,-29.27%
Expenses,490,287,284,290,242,291,251,250,246,257,259,341,313
  └─ Material Cost %,0.54%,0.66%,1.32%,1.03%,0.70%,1.03%,0.54%,0.48%,0.49%,3.37%,2.46%,6.81%,17.49%
  └─ Employee Cost %,7.64%,8.15%,7.48%,7.87%,8.91%,8.28%,9.28%,9.84%,10.78%,12.80%,13.87%,12.88%,14.59%
Operating Profit,15,213,195,180,165,164,145,123,97,73,32,-42,-70
OPM %,3%,43%,41%,38%,41%,36%,37%,33%,28%,22%,11%,-14%,-29%
Other Income,-1899,3,7,4,-398,6,5,9,-329,5,8,-64,-63
  └─ Exceptional items,-1908,0,0,0,-403,0,0,0,-335,0,0,-70,-73
  └─ Other income normal,8,3,7,4,5,6,5,9,7,5,8,6,11
Interest,57,66,66,65,70,67,66,71,64,64,69,68,68
Depreciation,200,122,119,117,115,105,121,107,106,105,104,102,103
Profit before tax,-2141,28,18,3,-417,-2,-37,-47,-402,-92,-133,-276,-304
Tax %,-20%,26%,70%,203%,377%,-0%,-0%,-0%,-0%,3%,-0%,-0%,-0%
Net Profit,-1721,21,5,-3,-1990,-2,-37,-47,-402,-95,-133,-276,-304
  └─ Exceptional items AT,-1908,0,0,0,1116,0,0,0,-335,0,0,-70,-73
  └─ Profit excl Excep,187,21,5,-3,-3106,-2,-37,-47,-67,-95,-133,-206,-230
  └─ Profit for PE,187,21,5,-3,-3106,-2,-37,-47,-67,-95,-133,-206,-230
  └─ Profit for EPS,-1721,21,5,-3,-1990,-2,-37,-47,-402,-95,-133,-276,-304
  └─ YOY Profit Growth %,-69%,15%,-76%,1%,-1761%,-108%,-791%,-1545%,98%,-5960%,-255%,-343%,-245%
EPS in Rs,-9.34,0.11,0.03,-0.02,-10.81,-0.01,-0.20,-0.25,-2.18,-0.51,-0.72,-1.50,-1.65
Raw PDF,,,,,,,,,,,,,
