Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,501,512,544,582,627,599,625,581,619,627,609,618,633
  └─ YOY Sales Growth %,12.91%,12.85%,15.28%,19.25%,25.06%,17.18%,14.86%,-0.14%,-1.28%,4.67%,-2.55%,6.32%,2.24%
Expenses,357,364,398,432,472,447,472,422,457,470,471,479,472
  └─ Material Cost %,4.45%,4.55%,6.79%,8.97%,13.15%,10.92%,13.21%,5.31%,9.70%,8.95%,8.12%,8.85%,7.43%
  └─ Employee Cost %,13.23%,14.32%,15.62%,14.79%,14.00%,14.34%,13.91%,14.99%,13.65%,14.85%,13.46%,16.17%,15.40%
Operating Profit,144,148,146,151,155,152,153,159,162,158,137,140,161
OPM %,29%,29%,27%,26%,25%,25%,24%,27%,26%,25%,23%,23%,25%
Other Income,5,7,8,8,11,12,14,12,14,16,11,-2,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.11,1.86
  └─ Other income normal,4.66,6.69,8.33,7.83,11.17,11.50,13.67,11.71,13.81,16.36,10.91,8.63,9.77
Interest,6,4,4,4,4,4,5,5,5,4,5,4,6
Depreciation,35,36,36,38,40,39,39,41,43,45,48,56,59
Profit before tax,108,114,114,117,123,121,123,125,129,126,96,77,107
Tax %,26%,26%,26%,26%,26%,25%,26%,26%,24%,25%,23%,25%,26%
Net Profit,80,84,84,87,91,91,91,93,98,94,73,57,79
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-8,1
  └─ Profit excl Excep,80,84,84,87,91,91,91,93,98,94,73,65,78
  └─ Profit for PE,80,84,84,87,91,91,91,93,98,94,73,65,78
  └─ Profit for EPS,80,84,84,87,91,91,91,93,98,94,73,57,79
  └─ YOY Profit Growth %,25%,22%,16%,15%,14%,8%,8%,7%,7%,3%,-19%,-30%,-20%
EPS in Rs,5.18,5.46,5.39,5.56,5.62,5.58,5.57,5.67,5.94,5.69,4.46,3.49,4.80
Raw PDF,,,,,,,,,,,,,
