Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,185,160,212,201,198,184,218,210,198,207,244,218,257
  └─ YOY Sales Growth %,10.61%,-15.45%,22.88%,-2.43%,7.22%,15.12%,2.74%,4.83%,-0.07%,12.98%,12.27%,3.72%,29.80%
Expenses,179,135,158,157,170,149,176,181,177,166,201,183,213
  └─ Material Cost %,58.98%,52.93%,47.07%,51.06%,48.19%,46.36%,52.79%,54.27%,50.22%,44.29%,48.30%,46.58%,44.15%
  └─ Employee Cost %,12.18%,14.74%,10.98%,12.10%,12.37%,14.45%,12.64%,14.14%,14.26%,14.94%,13.65%,16.47%,14.06%
Operating Profit,6,24,54,44,28,34,41,30,21,41,43,35,44
OPM %,3%,15%,26%,22%,14%,19%,19%,14%,11%,20%,18%,16%,17%
Other Income,3,5,13,5,-24,4,5,15,12,35,8,16,11
  └─ Exceptional items,0.00,0.00,0.00,0.00,-29.20,0.00,0.00,0.00,0.00,0.00,0.00,-2.51,0.03
  └─ Other income normal,2.98,5.11,12.60,5.42,5.60,4.12,5.04,15.27,12.07,35.45,8.46,18.46,11.16
Interest,5,1,1,2,2,2,4,1,2,5,3,1,2
Depreciation,5,6,6,7,7,7,7,8,8,8,8,8,9
Profit before tax,-1,22,59,40,-4,30,36,36,23,63,41,41,45
Tax %,-561%,34%,27%,27%,24%,26%,28%,29%,29%,30%,30%,39%,18%
Net Profit,3,14,43,29,-5,22,26,26,17,44,29,25,37
  └─ Minority share,-0,0,-1,-1,-4,-1,-1,-2,-1,-1,-1,-2,-1
  └─ Exceptional items AT,0,0,0,0,-21,0,0,0,0,0,0,-2,0
  └─ Profit excl Excep,3,14,43,29,16,22,26,26,17,44,29,26,37
  └─ Profit for PE,3,15,42,28,12,21,24,24,16,43,27,25,36
  └─ Profit for EPS,3,15,42,28,-9,21,24,24,16,43,27,23,36
  └─ YOY Profit Growth %,-83%,-43%,205%,-1%,248%,41%,-43%,-14%,34%,108%,12%,4%,129%
EPS in Rs,0.32,1.41,4.05,2.64,-0.87,1.97,2.31,2.26,1.47,4.08,2.58,2.20,3.36
Raw PDF,,,,,,,,,,,,,
