Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,464,352,254,252,461,207,189,188,189,156,190,230,291
  └─ YOY Sales Growth %,92%,172%,85%,65%,-0%,-41%,-26%,-26%,-59%,-25%,1%,22%,54%
Expenses,420,353,254,256,444,195,176,178,179,149,179,205,270
  └─ Material Cost %,86%,96%,94%,95%,44%,87%,84%,86%,86%,85%,84%,81%,82%
  └─ Employee Cost %,1%,2%,2%,2%,1%,3%,3%,3%,4%,5%,4%,4%,3%
Operating Profit,44,-1,0,-4,18,12,13,10,10,7,11,25,20
OPM %,9%,-0%,0%,-1%,4%,6%,7%,5%,5%,5%,6%,11%,7%
Other Income,8,5,3,9,29,15,12,4,12,17,8,1,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,8.15,4.68,3.08,8.73,27.38,15.11,12.21,4.04,12.38,17.03,8.44,1.37,3.40
Interest,37,2,2,3,50,10,9,1,10,9,0,5,2
Depreciation,1,1,1,1,1,0,0,0,0,0,0,1,1
Profit before tax,14,1,1,2,-4,16,16,12,13,15,19,20,20
Tax %,6%,18%,68%,40%,-7%,19%,17%,18%,4%,19%,21%,0%,-33%
Net Profit,14,0,0,1,-4,13,13,10,12,12,15,20,27
  └─ Minority share,0,0,-0,-0,-5,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,2,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,14,0,0,1,-5,13,13,10,12,12,15,20,27
  └─ Profit for PE,14,0,0,1,-10,13,13,10,12,12,15,20,27
  └─ Profit for EPS,14,0,0,1,-9,13,13,10,12,12,15,20,27
  └─ YOY Profit Growth %,328%,7%,104%,120%,-177%,2773%,3741%,796%,215%,-6%,15%,105%,126%
EPS in Rs,3.01,0.09,0.07,0.23,-1.81,2.18,2.20,1.40,1.68,1.69,2.10,2.66,3.45
Raw PDF,,,,,,,,,,,,,
