Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13873,12928,12267,12828,13223,14154,14460,16839,18230,17059,17605,18603,21465
  └─ YOY Sales Growth %,-7.00%,-12.20%,-13.31%,-16.90%,-4.68%,9.48%,17.88%,31.26%,37.86%,20.52%,21.74%,10.47%,17.75%
Expenses,13755,12798,12123,12324,12866,13528,13845,16047,17781,16693,16916,18050,20941
  └─ Material Cost %,91%,90%,88%,88%,87%,87%,88%,87%,90%,91%,88%,90%,90%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,118,130,144,505,357,626,615,792,448,366,688,553,524
OPM %,1%,1%,1%,4%,3%,4%,4%,5%,2%,2%,4%,3%,2%
Other Income,313,66,11,59,104,54,56,67,62,206,-79,106,159
  └─ Exceptional items,0,0,-54,0,0,0,0,0,0,0,0,-26,0
  └─ Other income normal,313,66,64,59,104,54,56,67,62,206,-79,132,159
Interest,210,171,220,187,171,166,177,204,178,159,189,185,174
Depreciation,92,94,96,95,79,96,92,108,98,103,107,111,128
Profit before tax,129,-68,-162,281,211,418,402,546,234,311,313,363,380
Tax %,28%,-12%,-19%,27%,27%,25%,30%,28%,25%,25%,27%,28%,29%
Net Profit,94,-79,-131,201,157,313,311,411,191,238,245,269,293
  └─ Profit from Associates,1,-19,-0,-5,2,2,29,18,14,6,17,7,24
  └─ Minority share,0,0,0,0,0,0,0,-0,-0,-2,-0,-0,-1
  └─ Exceptional items AT,0,0,-53,0,0,0,0,0,0,0,0,-19,0
  └─ Profit excl Excep,94,-79,-77,201,157,313,311,411,191,238,245,288,293
  └─ Profit for PE,94,-79,-77,201,157,313,311,411,190,236,245,287,292
  └─ Profit for EPS,94,-79,-131,201,157,313,311,411,190,236,245,269,292
  └─ YOY Profit Growth %,-60%,-141%,-259%,-18%,67%,497%,501%,104%,21%,-25%,-21%,-30%,54%
EPS in Rs,0.72,-0.61,-1.01,1.55,1.21,2.41,2.39,3.16,1.46,1.82,1.88,2.07,2.25
Raw PDF,,,,,,,,,,,,,
