Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,980,942,983,940,929,974,1063,1042,1145,1278,1326,1329,1315
  └─ YOY Sales Growth %,-6.97%,-18.73%,-20.18%,-13.33%,-5.17%,3.43%,8.12%,10.76%,23.24%,31.20%,24.76%,27.63%,14.83%
Expenses,845,819,858,828,827,850,935,936,1018,1154,1216,1210,1193
  └─ Material Cost %,67%,68%,69%,68%,67%,66%,67%,69%,71%,74%,76%,75%,74%
  └─ Employee Cost %,6%,8%,7%,7%,8%,8%,7%,7%,7%,7%,6%,6%,6%
Operating Profit,135,123,125,112,102,124,128,106,127,124,110,119,122
OPM %,14%,13%,13%,12%,11%,13%,12%,10%,11%,10%,8%,9%,9%
Other Income,7,2,3,6,24,5,9,4,8,11,6,-7,0
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.88,0.00
  └─ Other income normal,7.03,2.49,2.68,6.38,23.91,5.40,8.69,3.97,7.75,11.23,5.79,4.80,0.28
Interest,6,6,5,6,5,4,4,5,6,7,7,9,8
Depreciation,23,24,25,25,26,27,28,28,28,29,30,31,33
Profit before tax,113,96,98,88,94,99,104,77,100,99,79,73,80
Tax %,20%,22%,21%,19%,18%,19%,19%,16%,24%,20%,16%,19%,22%
Net Profit,91,75,77,71,78,80,85,65,76,79,66,59,62
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-10,0
  └─ Profit excl Excep,91,75,77,71,78,80,85,65,76,79,66,69,62
  └─ Profit for PE,91,75,77,71,78,80,85,65,76,79,66,69,62
  └─ Profit for EPS,91,75,77,71,78,80,85,65,76,79,66,59,62
  └─ YOY Profit Growth %,-8%,-25%,-8%,-33%,-14%,6%,9%,-9%,-2%,-0%,-22%,6%,-18%
EPS in Rs,25.53,21.20,21.84,20.13,21.86,22.48,23.89,18.22,21.40,22.42,18.75,16.63,17.61
Raw PDF,,,,,,,,,,,,,
