Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2112,1942,1838,1728,2066,1763,1640,1821,1960,1922,1855,1753,2110
  └─ YOY Sales Growth %,13.90%,7.23%,10.49%,-2.59%,-2.17%,-9.22%,-10.74%,5.34%,-5.10%,9.00%,13.09%,-3.70%,7.65%
Expenses,1965,1791,1745,1595,1955,1631,1594,1768,1763,1753,1669,1595,1936
  └─ Material Cost %,35.49%,31.00%,33.99%,28.02%,38.17%,27.29%,33.46%,35.35%,33.50%,28.73%,32.20%,35.59%,41.35%
  └─ Employee Cost %,7.21%,8.49%,8.02%,9.01%,7.35%,9.02%,10.23%,9.45%,8.07%,9.05%,9.33%,8.88%,7.71%
Operating Profit,147,152,92,134,111,132,46,52,197,168,186,158,175
OPM %,7%,8%,5%,8%,5%,8%,3%,3%,10%,9%,10%,9%,8%
Other Income,13,17,260,6,9,18,17,91,152,11,14,98,-29
  └─ Exceptional items,0.00,0.00,248.06,0.00,-5.51,0.00,-1.47,0.00,133.28,-0.50,0.00,89.45,-43.78
  └─ Other income normal,13.48,17.22,11.74,5.97,14.26,17.97,18.26,91.24,19.10,11.53,13.94,8.81,14.30
Interest,50,48,44,49,51,55,57,56,55,46,44,46,40
Depreciation,105,93,95,99,126,112,118,121,131,136,140,131,128
Profit before tax,6,27,214,-9,-58,-16,-112,-34,163,-3,16,79,-23
Tax %,35%,24%,14%,28%,-47%,14%,-7%,-237%,26%,116%,90%,37%,-32%
Net Profit,4,21,183,-11,-30,-18,-104,46,121,-6,2,50,-16
  └─ Minority share,3,-3,-0,8,14,11,14,2,8,8,1,11,22
  └─ Exceptional items AT,0,0,194,0,-3,0,-1,0,98,0,0,60,-44
  └─ Profit excl Excep,4,21,-11,-11,-28,-18,-102,46,23,-6,2,-10,28
  └─ Profit for PE,7,18,-11,-3,-15,-8,-89,48,31,2,3,1,50
  └─ Profit for EPS,7,18,183,-3,-16,-8,-90,48,129,3,3,61,6
  └─ YOY Profit Growth %,-68%,90%,82%,94%,-311%,-143%,-703%,1495%,315%,128%,103%,-98%,61%
EPS in Rs,0.14,0.36,3.63,-0.07,-0.32,-0.15,-1.78,0.96,2.57,0.05,0.06,1.21,0.13
Raw PDF,,,,,,,,,,,,,
