Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,622,540,587,669,709,561,475,564,658,671,602,591,787
  └─ YOY Sales Growth %,23.88%,-3.24%,23.66%,16.27%,14.02%,3.88%,-19.03%,-15.76%,-7.15%,19.63%,26.68%,4.73%,19.59%
Expenses,583,509,527,582,641,514,455,526,621,549,551,553,705
  └─ Material Cost %,19.99%,18.51%,12.93%,16.10%,18.07%,17.92%,22.31%,18.10%,18.58%,12.50%,30.02%,14.74%,19.33%
  └─ Employee Cost %,4.16%,4.97%,5.09%,4.47%,4.33%,5.43%,6.46%,6.66%,5.22%,5.07%,6.51%,6.27%,4.95%
Operating Profit,39,30,60,87,68,47,20,38,37,121,51,38,82
OPM %,6%,6%,10%,13%,10%,8%,4%,7%,6%,18%,9%,6%,10%
Other Income,181,4,18,4,44,8,5,5,-24,4,4,2,11
  └─ Exceptional items,0.00,0.00,14.79,0.00,0.00,0.00,0.00,0.00,-27.17,0.00,0.00,0.00,0.00
  └─ Other income normal,181.04,3.91,2.74,3.73,43.74,8.30,4.84,4.81,3.48,4.19,4.34,1.83,11.19
Interest,52,44,47,49,45,46,46,48,47,47,46,50,53
Depreciation,42,50,51,57,56,56,58,59,58,55,56,63,66
Profit before tax,126,-59,-20,-15,10,-48,-79,-64,-93,24,-47,-74,-27
Tax %,30%,-29%,-48%,-28%,-13%,-32%,-28%,-15%,-21%,69%,-5%,-13%,-476%
Net Profit,88,-42,-11,-10,12,-32,-57,-54,-73,7,-44,-64,100
  └─ Minority share,3,2,2,2,2,4,1,-1,2,-6,2,7,-12
  └─ Exceptional items AT,0,0,15,0,0,0,0,0,-27,0,0,0,0
  └─ Profit excl Excep,88,-42,-25,-10,12,-32,-57,-54,-46,7,-44,-64,100
  └─ Profit for PE,90,-40,-20,-8,13,-28,-56,-55,-44,1,-42,-58,88
  └─ Profit for EPS,90,-40,-8,-8,13,-28,-56,-55,-71,1,-42,-58,88
  └─ YOY Profit Growth %,886%,-452%,45%,56%,-85%,29%,-175%,-582%,-435%,104%,24%,-5%,297%
EPS in Rs,6.92,-3.05,-0.64,-0.62,1.01,-2.17,-4.25,-4.21,-5.41,0.09,-3.24,-4.41,6.70
Raw PDF,,,,,,,,,,,,,
