Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,887,899,996,993,1034,1097,1301,1359,1339,1404,1571,1707,1910
  └─ YOY Sales Growth %,,,,19.73%,16.57%,22.00%,30.55%,36.91%,29.48%,27.96%,20.78%,25.57%,42.63%
Expenses,867,873,968,964,1005,1067,1258,1309,1290,1354,1509,1639,1824
  └─ Material Cost %,92%,91%,91%,91%,91%,91%,91%,90%,90%,90%,90%,90%,89%
  └─ Employee Cost %,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,4%,3%
Operating Profit,20,26,29,29,29,30,42,50,49,50,62,68,86
OPM %,2%,3%,3%,3%,3%,3%,3%,4%,4%,4%,4%,4%,4%
Other Income,1,1,2,2,9,13,11,8,7,6,5,-4,4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.18,0.00
  └─ Other income normal,0.58,1.40,2.08,1.79,9.15,13.44,11.28,7.50,7.29,5.83,4.79,4.61,4.01
Interest,13,14,18,16,17,10,11,10,10,11,12,14,17
Depreciation,7,6,6,6,7,7,7,8,8,9,10,10,15
Profit before tax,1,7,7,8,14,27,35,39,37,36,45,40,58
Tax %,490%,6%,23%,16%,-56%,25%,25%,25%,16%,17%,18%,16%,22%
Net Profit,-4,6,5,7,21,21,26,29,31,30,37,34,45
  └─ Minority share,0.10,-0.19,-0.09,-0.20,-0.21,-0.45,-2.42,-4.01,-5.74,-2.43,-5.00,-6.25,-17.12
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.47,0.00
  └─ Profit excl Excep,-3.82,6.43,5.22,6.98,21.18,20.53,26.04,29.45,31.43,30.23,36.60,38.35,45.13
  └─ Profit for PE,-3.72,6.24,5.13,6.78,20.97,20.08,23.62,25.44,25.69,27.80,31.60,31.28,28.01
  └─ Profit for EPS,-3.72,6.24,5.13,6.78,20.97,20.08,23.62,25.44,25.69,27.80,31.60,27.63,28.01
  └─ YOY Profit Growth %,,,,104.83%,663.71%,221.79%,360.43%,275.22%,22.51%,38.45%,33.78%,22.94%,9.03%
EPS in Rs,-9.05,15.18,3.19,4.22,4.82,4.62,5.43,5.85,5.90,6.39,7.26,6.35,6.44
Raw PDF,,,,,,,,,,,,,
