Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,410,411,442,415,428,445,464,433,459,484,490,496,489
  └─ YOY Sales Growth %,15.23%,2.27%,2.97%,5.44%,4.42%,8.21%,4.88%,4.42%,7.23%,8.78%,5.78%,14.45%,6.50%
Expenses,356,355,380,367,355,382,395,378,362,413,409,427,406
  └─ Material Cost %,39.39%,36.55%,38.08%,38.47%,35.42%,37.09%,37.43%,38.53%,33.63%,37.27%,35.40%,40.01%,36.70%
  └─ Employee Cost %,22.42%,21.77%,20.94%,23.62%,22.37%,22.63%,21.86%,22.14%,21.28%,22.27%,21.55%,20.13%,21.70%
Operating Profit,53,56,63,48,72,63,69,55,97,71,82,68,82
OPM %,13%,14%,14%,11%,17%,14%,15%,13%,21%,15%,17%,14%,17%
Other Income,8,7,6,10,9,11,11,10,12,13,12,-4,11
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.06,-2.47
  └─ Other income normal,7.94,6.58,6.47,9.78,8.99,10.96,11.06,10.32,11.59,13.45,12.33,11.41,13.17
Interest,1,1,1,1,1,1,1,1,2,1,2,2,2
Depreciation,20,21,21,21,22,21,22,22,22,22,22,22,21
Profit before tax,40,41,47,35,59,51,57,42,85,61,70,40,69
Tax %,15%,24%,29%,26%,26%,27%,29%,27%,27%,26%,27%,24%,27%
Net Profit,34,31,33,26,43,37,41,31,61,45,51,31,51
  └─ Minority share,-3,-1,-1,-1,-3,-2,-2,-2,-2,-2,-2,-2,-2
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-9,-2
  └─ Profit excl Excep,34,31,33,26,43,37,41,31,61,45,51,40,53
  └─ Profit for PE,32,30,32,24,40,35,38,29,59,43,49,38,51
  └─ Profit for EPS,32,30,32,24,40,35,38,29,59,43,49,29,49
  └─ YOY Profit Growth %,53%,50%,30%,-0%,27%,19%,19%,18%,47%,22%,29%,31%,-14%
EPS in Rs,5.70,5.38,5.78,4.40,7.25,6.38,6.87,5.20,10.68,7.77,8.85,5.22,8.83
Raw PDF,,,,,,,,,,,,,
