Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,409,791,266,259,435,798,272,282,434,794,247,250,430
  └─ YOY Sales Growth %,26.99%,14.08%,-19.41%,-2.08%,6.42%,0.83%,2.34%,8.98%,-0.29%,-0.50%,-9.19%,-11.35%,-0.92%
Expenses,356,583,270,260,355,577,270,264,355,567,246,258,377
  └─ Material Cost %,49.69%,53.41%,49.44%,50.10%,44.69%,50.63%,48.16%,41.49%,42.40%,47.98%,40.89%,41.60%,43.72%
  └─ Employee Cost %,15.86%,7.95%,24.19%,24.42%,15.49%,8.90%,24.63%,23.76%,17.05%,9.57%,28.34%,29.20%,18.60%
Operating Profit,53,209,-4,-2,80,221,2,18,79,227,1,-8,53
OPM %,13%,26%,-2%,-1%,18%,28%,1%,6%,18%,29%,0%,-3%,12%
Other Income,4,11,74,3,5,669,11,27,0,8,4,248,20
  └─ Exceptional items,0.00,0.00,68.16,0.00,0.00,661.00,0.00,25.00,-3.00,0.00,0.00,241.00,14.00
  └─ Other income normal,4.25,10.71,6.29,3.08,4.59,8.00,11.00,2.00,3.00,8.00,4.00,7.00,6.00
Interest,4,8,4,4,5,7,4,4,5,6,4,4,3
Depreciation,20,13,15,16,21,15,15,17,19,17,18,21,23
Profit before tax,33,199,52,-19,58,868,-6,24,55,212,-17,215,47
Tax %,31%,27%,31%,-30%,18%,14%,-17%,38%,13%,26%,-12%,13%,17%
Net Profit,23,145,36,-13,48,747,-5,15,48,157,-15,188,39
  └─ Minority share,0.02,-0.02,-0.01,-0.04,-0.10,-44.00,0.00,-1.00,0.00,0.00,0.00,-16.00,-1.00
  └─ Exceptional items AT,0.00,0.00,52.08,0.00,0.00,568.86,0.00,16.00,-2.40,0.00,0.00,207.00,11.62
  └─ Profit excl Excep,22.94,144.94,-16.48,-13.11,47.91,178.14,-5.00,-1.00,50.40,157.00,-15.00,-19.00,27.38
  └─ Profit for PE,22.96,144.92,-16.48,-13.15,47.81,167.65,-5.00,-0.93,50.40,157.00,-15.00,-17.38,26.68
  └─ Profit for EPS,22.96,144.92,35.59,-13.15,47.81,703.00,-5.00,14.00,48.00,157.00,-15.00,172.00,38.00
  └─ YOY Profit Growth %,-25.04%,-5.35%,-648.88%,0.99%,108.23%,15.68%,69.65%,92.90%,5.42%,-6.35%,-200.00%,-1762.46%,-47.07%
EPS in Rs,1.01,6.41,1.57,-0.58,2.11,31.08,-0.23,0.63,2.17,7.10,-0.68,7.78,1.72
Raw PDF,,,,,,,,,,,,,
