Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,134,112,124,128,129,130,160,140,163,122,139,151,171
  └─ YOY Sales Growth %,7.77%,-7.06%,4.13%,14.18%,-4.11%,16.18%,29.00%,9.65%,26.23%,-6.44%,-13.49%,7.80%,4.91%
Expenses,102,87,93,96,98,95,109,106,129,94,104,108,140
  └─ Material Cost %,38.60%,36.99%,38.67%,38.53%,38.65%,34.21%,34.14%,35.51%,38.80%,34.60%,34.99%,35.11%,35.43%
  └─ Employee Cost %,17.73%,18.33%,16.15%,15.41%,17.11%,17.20%,13.12%,15.43%,16.21%,20.75%,17.31%,17.23%,15.24%
Operating Profit,33,25,31,32,31,34,52,34,33,28,34,44,31
OPM %,24%,23%,25%,25%,24%,27%,32%,24%,21%,23%,25%,29%,18%
Other Income,0,3,4,5,7,9,9,4,4,14,5,9,6
  └─ Other income normal,0.01,3.49,3.62,5.23,6.64,8.63,9.41,4.00,3.58,14.20,4.79,9.04,6.25
Interest,2,1,1,1,1,1,1,1,1,1,1,1,1
Depreciation,6,6,6,6,6,6,6,6,5,6,6,6,6
Profit before tax,25,22,28,30,31,36,54,31,31,35,32,46,31
Tax %,25%,26%,26%,28%,21%,24%,25%,29%,26%,21%,27%,23%,34%
Net Profit,19,16,21,22,24,27,41,22,23,28,24,35,20
  └─ Profit excl Excep,19.10,15.83,20.69,22.03,24.43,27.45,40.53,22.25,22.65,27.86,23.54,35.26,20.22
  └─ Profit for PE,19.10,15.83,20.69,22.03,24.43,27.45,40.53,22.25,22.65,27.86,23.54,35.26,20.22
  └─ Profit for EPS,19.10,15.83,20.69,22.03,24.43,27.45,40.53,22.25,22.65,27.86,23.54,35.26,20.22
  └─ YOY Profit Growth %,23.46%,-10.46%,27.56%,86.38%,27.91%,73.40%,95.89%,1.00%,-7.29%,1.49%,-41.92%,58.47%,-10.73%
EPS in Rs,14.02,11.62,15.19,16.17,17.93,20.15,29.75,16.33,16.62,20.45,17.28,25.88,14.84
Raw PDF,,,,,,,,,,,,,
