Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,11.13,13.72,12.04,13.27,14.85,13.19,7.41,10.47,10.59,13.07,10.09,8.86,11.94
  └─ YOY Sales Growth %,0.09%,-2.70%,-11.67%,7.19%,33.42%,-3.86%,-38.46%,-21.10%,-28.69%,-0.91%,36.17%,-15.38%,12.75%
Expenses,10.27,11.72,10.09,11.09,12.22,11.06,7.93,9.26,9.70,10.72,9.24,8.66,10.92
  └─ Material Cost %,54%,57%,52%,52%,54%,57%,59%,52%,53%,53%,51%,51%,52%
  └─ Employee Cost %,17%,13%,14%,14%,12%,12%,27%,15%,18%,13%,21%,20%,15%
Operating Profit,0.86,2.00,1.95,2.18,2.63,2.13,-0.52,1.21,0.89,2.35,0.85,0.20,1.02
OPM %,7.73%,14.58%,16.20%,16.43%,17.71%,16.15%,-7.02%,11.56%,8.40%,17.98%,8.42%,2.26%,8.54%
Other Income,1.72,0.52,0.38,0.49,0.57,0.55,0.70,0.36,0.63,3.35,0.48,28.99,0.53
  └─ Other income normal,1.72,0.52,0.38,0.49,0.57,0.55,0.70,0.36,0.63,3.35,0.48,28.99,0.53
Interest,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
Depreciation,0.26,0.24,0.26,0.26,0.26,0.22,0.26,0.26,0.28,0.21,0.20,0.21,0.25
Profit before tax,2.30,2.25,2.03,2.37,2.90,2.42,-0.12,1.28,1.21,5.46,1.10,28.95,1.27
Tax %,6.09%,14.22%,18.23%,18.99%,7.59%,28.10%,66.67%,12.50%,2.48%,11.17%,16.36%,12.02%,208.66%
Net Profit,2.16,1.93,1.66,1.92,2.68,1.74,-0.20,1.11,1.19,4.84,0.92,25.47,-1.39
  └─ Minority share,-1,-0,-0,-0,-0,-0,-0,-0,-0,-1,-0,-12,-0
  └─ Profit excl Excep,2,2,2,2,3,2,-0,1,1,5,1,25,-1
  └─ Profit for PE,1,2,2,2,2,2,-0,1,1,3,1,14,-1
  └─ Profit for EPS,1,2,2,2,2,2,-0,1,1,3,1,14,-1
  └─ YOY Profit Growth %,166%,72%,-48%,12%,58%,-6%,-130%,-49%,-62%,124%,257%,1452%,-261%
EPS in Rs,36.88,39.60,37.38,43.07,58.17,37.38,-11.39,21.78,22.28,83.91,17.82,338.12,-35.89
Raw PDF,,,,,,,,,,,,,
