Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,390,332,330,339,394,422,429,443,451,454,480,490,588
  └─ YOY Sales Growth %,-34.78%,-27.55%,-17.75%,5.56%,1.03%,26.91%,29.89%,30.99%,14.55%,7.64%,12.09%,10.40%,30.42%
Expenses,363,310,307,315,368,388,396,399,404,407,457,468,519
  └─ Material Cost %,60%,52%,51%,49%,50%,53%,53%,49%,48%,52%,57%,56%,55%
  └─ Employee Cost %,6%,7%,8%,8%,7%,7%,7%,7%,6%,7%,7%,7%,5%
Operating Profit,27,22,23,24,25,34,33,44,47,48,23,22,69
OPM %,7%,7%,7%,7%,6%,8%,8%,10%,10%,10%,5%,4%,12%
Other Income,4,9,6,5,5,2,5,1,2,4,20,15,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,0.00,0.00,-0.03,0.00,0.00
  └─ Other income normal,3.89,8.78,5.93,4.65,5.45,2.46,5.07,1.90,2.35,4.05,19.93,15.09,2.59
Interest,12,13,13,12,16,21,20,20,21,22,20,19,18
Depreciation,15,15,14,15,17,17,17,17,17,18,17,17,17
Profit before tax,5,3,2,2,-2,-1,1,8,12,13,6,0,36
Tax %,39%,31%,26%,49%,-200%,-19%,124%,34%,-25%,24%,-8%,0%,11%
Net Profit,3,2,1,1,2,-1,-0,5,14,10,6,0,32
  └─ Exceptional items AT,0,0,0,0,0,0,0,-1,0,0,-0,0,0
  └─ Profit excl Excep,3,2,1,1,2,-1,-0,6,14,10,6,0,32
  └─ Profit for PE,3,2,1,1,2,-1,-0,6,14,10,6,0,32
  └─ Profit for EPS,3,2,1,1,2,-1,-0,5,14,10,6,0,32
  └─ YOY Profit Growth %,-91%,-91%,-88%,-60%,-27%,-153%,-119%,538%,611%,908%,2608%,-96%,121%
EPS in Rs,0.22,0.18,0.10,0.08,0.16,-0.09,-0.02,0.43,1.15,0.76,0.48,0.02,2.55
Raw PDF,,,,,,,,,,,,,
