Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,75.85,47.04,61.26,68.24,58.25,69.91,69.14,56.79,43.56,64.63,69.39,64.89,36.75
  └─ YOY Sales Growth %,-17.19%,11.76%,-20.76%,69.84%,-23.20%,48.62%,12.86%,-16.78%,-25.22%,-7.55%,0.36%,14.26%,-15.63%
Expenses,70.52,44.20,58.83,65.80,55.00,65.23,66.37,53.95,38.38,61.33,65.16,60.01,30.21
  └─ Material Cost %,91%,91%,95%,95%,90%,92%,95%,93%,84%,93%,93%,91%,76%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,2%
Operating Profit,5.33,2.84,2.43,2.44,3.25,4.68,2.77,2.84,5.18,3.30,4.23,4.88,6.54
OPM %,7.03%,6.04%,3.97%,3.58%,5.58%,6.69%,4.01%,5.00%,11.89%,5.11%,6.10%,7.52%,17.80%
Other Income,4.39,0.29,0.51,2.97,7.91,4.71,2.60,0.56,-10.40,2.59,2.61,5.30,3.21
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.94,0.00,0.00,0.00,2.50
  └─ Other income normal,4.39,0.29,0.51,2.97,7.91,4.71,2.60,0.56,6.54,2.59,2.61,5.30,0.71
Interest,0.43,0.20,0.06,0.09,0.44,0.25,0.18,0.06,0.07,0.08,2.16,0.20,-1.70
Depreciation,0.18,0.18,0.13,0.13,0.13,0.19,0.22,0.21,0.21,0.20,0.22,0.24,0.23
Profit before tax,9.11,2.75,2.75,5.19,10.59,8.95,4.97,3.13,-5.50,5.61,4.46,9.74,11.22
Tax %,21.19%,30.55%,20.00%,22.93%,23.14%,20.34%,20.72%,30.03%,-30.73%,29.41%,15.02%,39.53%,24.69%
Net Profit,7.19,1.92,2.20,4.01,8.15,7.13,3.95,2.18,-3.81,3.97,3.78,5.89,8.45
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,1,-1,-5
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-17,0,0,0,2
  └─ Profit excl Excep,7,2,2,4,8,7,4,2,13,4,4,6,7
  └─ Profit for PE,7,2,2,4,8,7,4,2,13,4,5,5,3
  └─ Profit for EPS,7,2,2,4,8,7,4,2,-4,4,5,5,4
  └─ YOY Profit Growth %,75%,-55%,-49%,22%,13%,271%,80%,-46%,61%,-44%,30%,121%,-79%
EPS in Rs,5.83,1.56,1.78,3.25,6.61,5.78,3.20,1.77,-3.09,3.22,4.18,3.90,2.86
Raw PDF,,,,,,,,,,,,,
