Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,268,236,234,254,295,242,288,278,381,313,279,284,415
  └─ YOY Sales Growth %,1.17%,25.54%,53.00%,26.60%,10.03%,2.47%,23.07%,9.58%,29.06%,29.33%,-3.08%,2.10%,8.91%
Expenses,244,210,202,224,261,210,257,244,342,276,239,246,355
  └─ Material Cost %,37.25%,33.99%,33.95%,31.80%,33.31%,33.06%,36.76%,36.75%,44.21%,35.02%,36.80%,39.75%,45.64%
  └─ Employee Cost %,4.73%,4.89%,5.53%,4.85%,4.07%,5.42%,6.22%,5.26%,4.22%,5.29%,5.72%,6.19%,5.87%
Operating Profit,24,26,31,30,34,32,31,34,39,37,40,38,59
OPM %,9%,11%,13%,12%,12%,13%,11%,12%,10%,12%,14%,14%,14%
Other Income,2,4,1,1,1,2,2,2,1,9,3,3,-1
  └─ Other income normal,1.70,3.80,0.88,0.66,1.26,1.52,2.25,1.81,0.65,8.90,3.10,3.42,-1.02
Interest,10,9,8,8,8,8,7,5,6,6,8,9,10
Depreciation,4,4,4,4,4,4,4,4,5,7,5,6,7
Profit before tax,12,17,20,18,24,22,22,27,29,33,29,27,41
Tax %,10%,27%,29%,19%,37%,25%,30%,20%,22%,25%,26%,24%,28%
Net Profit,10,12,14,15,15,16,15,21,22,25,21,20,30
  └─ Profit from Associates,-0.41,-0.29,-0.17,-0.20,-0.22,-0.20,-0.23,-0.25,-0.24,-0.14,0.30,0.00,0.15
  └─ Minority share,0.08,1.06,-0.32,0.14,1.33,0.76,2.84,0.44,2.01,-1.49,0.32,-0.25,2.10
  └─ Profit excl Excep,10.32,12.18,13.83,14.77,14.86,16.03,14.79,20.98,22.23,24.97,21.48,20.40,29.78
  └─ Profit for PE,10.40,13.24,13.51,14.91,16.19,16.79,17.63,21.42,24.24,23.48,21.80,20.15,31.88
  └─ Profit for EPS,10.40,13.24,13.51,14.91,16.19,16.79,17.63,21.42,24.24,23.48,21.80,20.15,31.88
  └─ YOY Profit Growth %,-3.79%,67.38%,144.75%,96.96%,55.67%,26.81%,30.50%,43.66%,49.72%,39.85%,23.65%,-5.93%,31.52%
EPS in Rs,0.89,1.14,1.16,1.28,1.39,1.44,1.40,1.70,1.92,1.86,1.73,1.59,2.52
Raw PDF,,,,,,,,,,,,,
