Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,103,94,142,183,198,171,172,239,245,254,238,242,263
  └─ YOY Sales Growth %,-1.20%,-29.21%,2.99%,32.42%,91.65%,81.99%,21.41%,30.81%,23.79%,48.61%,37.99%,0.89%,7.29%
Expenses,73,61,98,128,195,132,141,159,158,147,145,170,185
  └─ Employee Cost %,13.97%,12.93%,12.82%,11.59%,12.07%,11.15%,12.01%,9.94%,10.44%,8.78%,8.82%,9.75%,10.23%
Operating Profit,31,33,44,55,3,39,31,81,87,107,93,72,78
OPM %,30%,35%,31%,30%,1%,23%,18%,34%,36%,42%,39%,30%,30%
Other Income,5,5,8,7,11,34,29,32,37,18,121,-77,18
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.95
  └─ Other income normal,4.69,4.59,7.82,6.79,10.60,34.01,28.68,31.81,36.93,18.13,120.80,-77.11,21.95
Interest,3,3,4,4,2,5,4,4,3,3,2,2,2
Depreciation,16,16,16,16,16,16,16,26,31,37,38,38,38
Profit before tax,17,19,32,42,-5,51,40,82,90,85,173,-45,57
Tax %,38%,36%,32%,24%,215%,15%,13%,20%,20%,22%,24%,-27%,20%
Net Profit,10,12,22,32,-15,44,34,66,72,66,133,-33,45
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.15
  └─ Profit excl Excep,10.18,12.07,22.12,31.94,-15.00,43.86,34.47,65.95,71.61,66.11,132.52,-33.39,48.53
  └─ Profit for PE,10.18,12.07,22.12,31.94,-15.00,43.86,34.47,65.95,71.61,66.11,132.52,-33.39,48.53
  └─ Profit for EPS,10.18,12.07,22.12,31.94,-15.00,43.86,34.47,65.95,71.61,66.11,132.52,-33.39,45.38
  └─ YOY Profit Growth %,-46.90%,-59.93%,-30.31%,28.43%,-247.35%,263.38%,55.83%,106.48%,577.40%,50.73%,284.45%,-150.63%,-32.23%
EPS in Rs,3.51,4.16,7.63,11.02,-5.18,15.13,11.89,22.76,24.71,22.81,45.73,-11.52,15.66
Raw PDF,,,,,,,,,,,,,
