Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Revenue,0.30,0.34,0.13,0.24,0.22,0.24,0.20,0.66,-0.15,0.31,0.25,0.20,0.11
  └─ YOY Sales Growth %,314%,79%,-35%,41%,-27%,-29%,54%,175%,-168%,29%,25%,-70%,173%
Interest,0.15,0.14,0.14,0.12,0.11,0.12,0.12,0.11,0.12,0.15,0.10,0.03,0.03
Expenses,0.05,0.18,0.03,0.04,1.67,0.08,0.35,-1.66,-0.04,0.19,0.06,0.07,0.05
  └─ Employee Cost %,6.67%,2.94%,15.38%,8.33%,9.09%,8.33%,10.00%,3.03%,,6.45%,8.00%,10.00%,18.18%
Financing Profit,0.10,0.02,-0.04,0.08,-1.56,0.04,-0.27,2.21,-0.23,-0.03,0.09,0.10,0.03
Financing Margin %,33.33%,5.88%,-30.77%,33.33%,-709.09%,16.67%,-135.00%,334.85%,153.33%,-9.68%,36.00%,50.00%,27.27%
Other Income,0.08,0.14,0.17,0.07,0.09,0.17,0.15,0.07,0.06,0.13,0.17,0.07,0.05
  └─ Other income normal,0.08,0.14,0.17,0.07,0.09,0.17,0.15,0.07,0.06,0.13,0.17,0.07,0.05
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.18,0.16,0.13,0.15,-1.47,0.21,-0.12,2.28,-0.17,0.10,0.26,0.17,0.08
Tax %,5.56%,12.50%,7.69%,6.67%,-17.69%,33.33%,-8.33%,19.30%,5.88%,30.00%,-15.38%,47.06%,62.50%
Net Profit,0.09,0.35,-0.25,0.35,-1.34,0.34,0.35,3.00,3.30,0.24,0.30,0.09,0.02
  └─ Profit from Associates,-0,0,-0,0,-0,0,0,1,3,0,0,0,0
  └─ Profit excl Excep,0,0,-0,0,-1,0,0,3,3,0,0,0,0
  └─ Profit for PE,0,0,-0,0,-1,0,0,3,3,0,0,0,0
  └─ Profit for EPS,0,0,-0,0,-1,0,0,3,3,0,0,0,0
  └─ YOY Profit Growth %,-71%,25%,-933%,192%,-1589%,-3%,240%,757%,346%,-29%,-14%,-97%,-99%
EPS in Rs,0.09,0.35,-0.25,0.35,-1.32,0.34,0.35,2.96,3.25,0.24,0.30,0.09,0.02
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
