Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.83,19.43,19.42,16.63,12.23,14.60,20.75,23.99,36.13,28.64,39.30,22.38,31.00
  └─ YOY Sales Growth %,-33.35%,-36.54%,-32.48%,-37.43%,-27.33%,-24.86%,6.85%,44.26%,195.42%,96.16%,89.40%,-6.71%,-14.20%
Expenses,37.23,19.69,22.99,17.72,19.22,16.22,20.72,22.32,32.56,26.50,35.59,19.66,26.13
  └─ Material Cost %,102.97%,65.52%,78.99%,64.22%,57.32%,74.52%,68.14%,61.28%,79.80%,64.77%,58.93%,52.46%,48.16%
  └─ Employee Cost %,11.11%,7.93%,7.42%,5.83%,6.95%,6.64%,4.67%,4.34%,2.91%,3.81%,4.61%,7.73%,5.42%
Operating Profit,-20.40,-0.26,-3.57,-1.09,-6.99,-1.62,0.03,1.67,3.57,2.14,3.71,2.72,4.87
OPM %,-121.21%,-1.34%,-18.38%,-6.55%,-57.15%,-11.10%,0.14%,6.96%,9.88%,7.47%,9.44%,12.15%,15.71%
Other Income,13.49,0.07,0.27,0.08,4.35,0.07,1.05,0.24,0.46,0.78,0.40,0.02,0.86
  └─ Other income normal,13.49,0.07,0.27,0.08,4.35,0.07,1.05,0.24,0.46,0.78,0.40,0.02,0.86
Interest,0.31,0.13,0.47,0.32,1.20,0.18,0.12,0.11,0.23,0.14,0.23,0.13,0.22
Depreciation,0.81,0.70,0.69,0.68,0.68,0.66,0.69,0.68,0.86,0.87,0.90,0.94,1.16
Profit before tax,-8.03,-1.02,-4.46,-2.01,-4.52,-2.39,0.27,1.12,2.94,1.91,2.98,1.67,4.35
Tax %,-2.12%,8.82%,-3.36%,-5.47%,-3.10%,14.23%,-40.74%,-8.04%,-46.26%,-9.42%,-8.05%,20.36%,10.34%
Net Profit,-8.97,-1.31,-4.29,-2.06,-4.15,-2.73,0.38,1.20,4.30,2.08,3.23,1.33,3.89
  └─ Profit from Associates,-1.11,-0.20,0.01,-0.16,0.23,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00
  └─ Minority share,1.12,-0.15,0.28,0.05,-0.24,0.16,-0.22,0.04,-0.30,-0.04,-0.01,0.00,0.00
  └─ Profit excl Excep,-8.97,-1.31,-4.29,-2.06,-4.15,-2.73,0.38,1.20,4.30,2.08,3.23,1.33,3.89
  └─ Profit for PE,-7.85,-1.46,-4.01,-2.01,-4.39,-2.57,0.16,1.24,4.00,2.04,3.22,1.33,3.89
  └─ Profit for EPS,-7.85,-1.46,-4.01,-2.01,-4.39,-2.57,0.16,1.24,4.00,2.04,3.22,1.33,3.89
  └─ YOY Profit Growth %,71.15%,-7400.00%,-45.29%,65.52%,44.08%,-76.03%,103.99%,161.69%,191.12%,179.38%,1912.50%,7.26%,-2.75%
EPS in Rs,-2.98,-0.55,-1.52,-0.76,-1.66,-0.97,0.06,0.47,1.01,0.51,0.81,0.34,0.79
Raw PDF,,,,,,,,,,,,,
