Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,974,911,935,955,1052,903,1057,902,1006,679,799,832,875
  └─ YOY Sales Growth %,130.75%,110.89%,54.08%,24.57%,8.03%,-0.85%,12.99%,-5.50%,-4.45%,-24.78%,-24.40%,-7.77%,-12.94%
Expenses,882,805,821,844,935,806,932,809,987,615,725,741,783
  └─ Material Cost %,77%,78%,77%,78%,77%,77%,76%,76%,74%,71%,74%,73%,73%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,2%,3%,4%,3%,4%,3%
Operating Profit,92,106,115,111,118,97,125,94,18,64,74,91,92
OPM %,9%,12%,12%,12%,11%,11%,12%,10%,2%,9%,9%,11%,11%
Other Income,7,4,7,14,12,12,10,23,-128,11,14,-0,14
  └─ Exceptional items,0.24,0.00,0.19,-0.30,-2.18,0.05,-0.28,0.41,-157.84,-0.55,-0.03,-10.91,1.94
  └─ Other income normal,6.98,3.89,6.77,14.57,14.67,12.29,10.72,22.48,29.86,11.65,14.44,10.78,11.57
Interest,22,19,20,18,16,13,17,21,22,18,18,18,17
Depreciation,6,7,7,7,7,7,8,6,8,12,12,13,14
Profit before tax,70,84,95,100,108,90,111,89,-140,45,57,60,75
Tax %,31%,27%,25%,25%,27%,26%,27%,29%,-12%,32%,35%,25%,28%
Net Profit,48,62,71,75,79,67,81,63,-124,31,37,45,54
  └─ Minority share,0,0,0,0,0,0,0,0,1,-0,-0,-0,0
  └─ Exceptional items AT,0,0,0,-0,-2,0,-0,0,-138,-1,-0,-8,2
  └─ Profit excl Excep,48,62,70,75,81,67,81,62,14,31,37,53,52
  └─ Profit for PE,48,62,70,75,81,67,81,62,14,31,37,53,52
  └─ Profit for EPS,48,62,71,75,79,67,81,63,-122,31,37,45,54
  └─ YOY Profit Growth %,117%,164%,96%,136%,69%,8%,15%,-17%,-83%,-53%,-54%,-16%,280%
EPS in Rs,4.03,5.17,5.55,5.56,5.86,4.98,5.99,4.66,-9.09,2.29,2.74,3.35,4.01
Raw PDF,,,,,,,,,,,,,
