Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,177,165,190,210,240,249,286,285,283,294,320,343,361
  └─ YOY Sales Growth %,36.62%,28.82%,28.76%,32.57%,35.45%,50.77%,50.54%,35.78%,18.08%,17.78%,11.78%,20.40%,27.40%
Expenses,118,126,147,160,179,190,217,219,214,226,248,265,268
  └─ Employee Cost %,12.86%,13.45%,12.25%,11.46%,9.70%,10.88%,10.32%,10.51%,8.59%,10.71%,10.30%,11.15%,9.74%
Operating Profit,58,39,43,50,61,59,69,66,69,67,72,78,93
OPM %,33%,24%,23%,24%,25%,24%,24%,23%,24%,23%,23%,23%,26%
Other Income,3,5,4,5,6,7,8,7,8,10,8,10,-5
  └─ Other income normal,3.43,4.85,4.05,4.51,6.19,7.00,7.84,6.59,8.49,10.27,8.17,9.51,-4.68
Interest,1,0,0,0,1,0,1,1,1,1,1,2,2
Depreciation,6,6,6,6,6,6,7,7,7,7,8,8,8
Profit before tax,55,38,41,48,60,59,69,64,69,70,72,78,79
Tax %,25%,25%,25%,25%,25%,25%,26%,25%,25%,26%,26%,26%,25%
Net Profit,41,28,30,36,45,44,52,48,52,52,54,58,59
  └─ Profit excl Excep,41,28,30,36,45,44,52,48,52,52,54,58,59
  └─ Profit for PE,41,28,30,36,45,44,52,48,52,52,54,58,59
  └─ Profit for EPS,41,28,30,36,45,44,52,48,52,52,54,58,59
  └─ YOY Profit Growth %,82%,45%,10%,25%,8%,58%,69%,35%,16%,17%,4%,20%,14%
EPS in Rs,9.96,6.78,7.35,8.62,10.76,10.67,12.44,11.64,12.50,12.51,12.93,13.92,14.28
Raw PDF,,,,,,,,,,,,,
