Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,177.96,133.64,182.39,123.86,167.98,88.20,128.00,121.17,139.54,85.97,134.60,110.34,120.15
  └─ YOY Sales Growth %,9.43%,27.08%,1.30%,-40.12%,-5.61%,-34.00%,-29.82%,-2.17%,-16.93%,-2.53%,5.16%,-8.94%,-13.90%
Expenses,154.58,121.23,171.00,115.23,140.04,83.26,106.04,107.14,135.19,88.94,125.63,108.85,117.21
  └─ Material Cost %,70%,70%,76%,69%,63%,62%,59%,60%,63%,63%,64%,62%,60%
  └─ Employee Cost %,7%,10%,8%,11%,8%,13%,8%,13%,13%,17%,11%,14%,18%
Operating Profit,23.38,12.41,11.39,8.63,27.94,4.94,21.96,14.03,4.35,-2.97,8.97,1.49,2.94
OPM %,13.14%,9.29%,6.24%,6.97%,16.63%,5.60%,17.16%,11.58%,3.12%,-3.45%,6.66%,1.35%,2.45%
Other Income,0.44,1.49,2.40,2.10,3.39,5.38,2.01,2.85,16.17,4.05,1.15,1.41,16.83
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,0.00,0.00,0.00,-0.24
  └─ Other income normal,0.44,1.49,2.40,2.10,3.39,5.38,2.01,2.85,7.68,4.05,1.15,1.41,17.07
Interest,2.99,2.44,2.44,2.37,2.53,2.42,2.38,3.02,3.36,2.66,2.68,2.97,3.09
Depreciation,3.57,3.72,3.87,3.95,4.08,5.05,5.31,4.94,5.40,6.25,7.99,8.10,7.92
Profit before tax,17.26,7.74,7.48,4.41,24.72,2.85,16.28,8.92,11.76,-7.83,-0.55,-8.17,8.76
Tax %,28.22%,25.32%,24.87%,21.77%,23.26%,29.47%,24.26%,21.08%,7.91%,-2.68%,-160.00%,-39.05%,21.35%
Net Profit,12.39,5.78,5.63,3.45,18.97,2.01,12.33,7.04,10.83,-7.61,0.33,-4.98,6.90
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,7,0,0,0,-0
  └─ Profit excl Excep,12,6,6,3,19,2,12,7,4,-8,0,-5,7
  └─ Profit for PE,12,6,6,3,19,2,12,7,4,-8,0,-5,7
  └─ Profit for EPS,12,6,6,3,19,2,12,7,11,-8,0,-5,7
  └─ YOY Profit Growth %,2%,39%,-41%,-70%,53%,-65%,119%,104%,-79%,-479%,-97%,-171%,77%
EPS in Rs,3.69,1.72,1.61,0.99,5.42,0.57,3.53,2.01,3.10,-2.18,0.09,-1.42,1.97
Raw PDF,,,,,,,,,,,,,
