Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,25.99,24.64,24.01,21.84,27.40,27.21,25.97,27.95,28.34,29.68,25.71,16.87,21.41
  └─ YOY Sales Growth %,0.19%,-7.40%,52.93%,-12.81%,5.43%,10.43%,8.16%,27.98%,3.43%,9.08%,-1.00%,-39.64%,-24.45%
Expenses,20.59,20.53,20.68,19.24,22.66,23.07,23.04,24.25,23.57,23.79,22.78,16.72,21.04
  └─ Material Cost %,42%,42%,42%,44%,43%,46%,48%,45%,46%,44%,45%,40%,52%
  └─ Employee Cost %,21%,23%,25%,24%,21%,21%,22%,21%,22%,20%,25%,36%,29%
Operating Profit,5.40,4.11,3.33,2.60,4.74,4.14,2.93,3.70,4.77,5.89,2.93,0.15,0.37
OPM %,20.78%,16.68%,13.87%,11.90%,17.30%,15.21%,11.28%,13.24%,16.83%,19.85%,11.40%,0.89%,1.73%
Other Income,-0.94,1.51,1.32,1.54,1.15,1.29,1.35,0.38,0.81,0.82,0.53,4.84,-0.23
  └─ Exceptional items,-1.62,0.00,0.16,0.00,0.03,0.00,0.00,0.00,0.00,-0.40,0.00,-0.54,0.00
  └─ Other income normal,0.68,1.51,1.16,1.54,1.12,1.29,1.35,0.38,0.81,1.22,0.53,5.38,-0.23
Interest,0.58,0.56,0.63,0.44,0.66,0.56,0.56,0.64,0.71,0.61,0.66,0.55,0.59
Depreciation,1.43,1.29,1.31,1.30,1.25,1.35,1.49,1.49,1.60,1.41,1.42,1.50,1.32
Profit before tax,2.45,3.77,2.71,2.40,3.98,3.52,2.23,1.95,3.27,4.69,1.38,2.94,-1.77
Tax %,35.10%,18.57%,21.77%,12.08%,26.38%,15.34%,19.73%,1.03%,14.68%,23.03%,-23.91%,42.18%,-40.68%
Net Profit,1.59,3.06,2.13,2.11,2.93,2.99,1.79,1.94,2.79,3.62,1.71,1.70,-1.05
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-1,0,0,0,0,0,0,0,0,-0,0,-0,0
  └─ Profit excl Excep,3,3,2,2,3,3,2,2,3,4,2,2,-1
  └─ Profit for PE,3,3,2,2,3,3,2,2,3,4,2,2,-1
  └─ Profit for EPS,2,3,2,2,3,3,2,2,3,4,2,2,-1
  └─ YOY Profit Growth %,33%,72%,76%,-7%,0%,-2%,-11%,-8%,-4%,31%,-4%,4%,-138%
EPS in Rs,5.57,9.26,6.45,6.38,8.87,9.05,5.42,5.87,8.44,10.95,5.17,5.14,-3.18
Raw PDF,,,,,,,,,,,,,
