Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44,43,52,53,79,57,75,74,86,63,86,96,101
  └─ YOY Sales Growth %,8.33%,27.84%,22.17%,15.71%,79.34%,30.88%,44.64%,39.47%,8.72%,11.29%,14.26%,29.52%,17.35%
Expenses,37,40,46,46,68,50,66,65,70,54,72,77,79
  └─ Material Cost %,12.93%,10.23%,14.88%,5.29%,22.04%,10.83%,22.08%,11.50%,18.51%,19.08%,15.54%,10.88%,11.61%
  └─ Employee Cost %,52.46%,56.35%,51.61%,51.66%,38.43%,54.87%,46.09%,45.35%,44.37%,54.22%,47.81%,44.50%,45.33%
Operating Profit,7,4,6,7,11,7,9,10,15,9,14,19,22
OPM %,16%,8%,12%,14%,14%,12%,12%,13%,18%,14%,16%,20%,21%
Other Income,0,0,0,0,0,0,0,0,0,0,0,0,0
Interest,0,0,0,0,0,0,1,1,1,1,2,2,1
Depreciation,1,1,1,1,1,2,2,2,2,2,2,2,2
Profit before tax,5,2,5,6,9,5,6,7,12,6,10,15,18
Tax %,25%,23%,21%,18%,32%,26%,30%,21%,26%,30%,22%,25%,26%
Net Profit,4,1,4,5,6,3,4,5,9,4,7,11,13
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
  └─ Profit excl Excep,4.09,1.47,3.61,4.67,6.32,3.32,4.40,5.26,9.21,4.04,7.46,11.02,13.22
  └─ Profit for PE,4.09,1.47,3.61,4.67,6.32,3.32,4.40,5.26,9.21,4.04,7.46,11.01,13.22
  └─ Profit for EPS,4.09,1.47,3.61,4.67,6.32,3.32,4.40,5.26,9.21,4.04,7.46,11.01,13.22
  └─ YOY Profit Growth %,519.70%,12.21%,68.69%,115.21%,54.52%,125.85%,21.88%,12.63%,45.73%,21.69%,69.55%,109.32%,43.54%
EPS in Rs,0.32,0.12,0.28,0.37,0.50,0.26,0.35,0.41,0.73,0.32,0.59,0.87,1.04
Raw PDF,,,,,,,,,,,,,
