Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,149,117,153,159,186,139,152,166,172,135,118,194,234
  └─ YOY Sales Growth %,4.24%,-6.86%,30.45%,0.58%,24.99%,19.18%,-0.68%,4.61%,-7.37%,-3.03%,-22.20%,16.87%,35.77%
Expenses,137,111,130,135,164,121,137,146,155,121,123,177,201
  └─ Material Cost %,66%,69%,62%,63%,69%,62%,64%,64%,67%,63%,64%,67%,63%
  └─ Employee Cost %,10%,11%,9%,9%,7%,10%,10%,9%,10%,11%,14%,9%,7%
Operating Profit,12,6,23,24,22,18,15,20,17,14,-5,18,33
OPM %,8%,5%,15%,15%,12%,13%,10%,12%,10%,10%,-4%,9%,14%
Other Income,4,2,0,2,10,3,1,0,3,3,0,0,0
  └─ Other income normal,3.78,2.39,0.13,2.43,9.67,2.63,1.00,0.17,3.26,2.56,0.03,0.07,0.09
Interest,2,2,2,2,3,2,2,2,3,3,2,3,3
Depreciation,3,3,3,3,4,4,4,4,4,4,4,4,5
Profit before tax,11,4,18,20,25,15,10,14,14,10,-12,11,25
Tax %,26%,23%,25%,23%,26%,25%,23%,25%,29%,25%,-15%,13%,26%
Net Profit,8,3,14,16,19,11,7,10,10,7,-10,9,19
  └─ Profit excl Excep,8,3,14,16,19,11,7,10,10,7,-10,9,19
  └─ Profit for PE,8,3,14,16,19,11,7,10,10,7,-10,9,19
  └─ Profit for EPS,8,3,14,16,19,11,7,10,10,7,-10,9,19
  └─ YOY Profit Growth %,-54%,-64%,196%,127%,132%,301%,-46%,-34%,-48%,-33%,-234%,-10%,95%
EPS in Rs,1.67,0.57,2.86,3.28,3.86,2.30,1.53,2.16,2.01,1.54,-2.06,1.94,3.91
Raw PDF,,,,,,,,,,,,,
