Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.08,6.27,7.25,12.98,8.56,10.79,12.87,12.14,12.80,12.83,23.91,14.75,20.88
  └─ YOY Sales Growth %,25%,-31%,1%,44%,6%,72%,78%,-6%,50%,19%,86%,22%,63%
Expenses,8.01,5.45,7.75,6.33,8.69,6.12,7.47,6.66,9.49,8.88,9.19,9.56,15.73
  └─ Material Cost %,58.04%,38.76%,42.76%,29.89%,40.42%,-53.48%,30.23%,27.76%,33.67%,30.79%,20.41%,-526.71%,44.68%
  └─ Employee Cost %,14.60%,23.76%,19.03%,10.94%,17.87%,13.53%,10.80%,12.27%,25.55%,17.85%,9.37%,19.32%,13.12%
Operating Profit,0.07,0.82,-0.50,6.65,-0.13,4.67,5.40,5.48,3.31,3.95,14.72,5.19,5.15
OPM %,0.87%,13.08%,-6.90%,51.23%,-1.52%,43.28%,41.96%,45.14%,25.86%,30.79%,61.56%,35.19%,24.66%
Other Income,0.41,0.34,0.56,5.56,1.34,0.37,0.64,0.88,0.88,38.18,1.38,0.50,0.34
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.12,0.05,-0.01,-0.07,-0.05,37.27,0.00,0.00,0.00
  └─ Other income normal,0.41,0.34,0.56,5.56,1.46,0.32,0.65,0.95,0.93,0.91,1.38,0.50,0.34
Interest,1.93,1.95,1.83,2.34,2.79,2.64,2.82,2.87,2.77,2.73,2.69,2.90,2.70
Depreciation,0.58,0.60,0.59,0.58,0.68,0.77,0.77,0.77,0.79,0.84,0.84,0.87,0.90
Profit before tax,-2.03,-1.39,-2.36,9.29,-2.26,1.63,2.45,2.72,0.63,38.56,12.57,1.92,1.89
Tax %,-66.01%,-11.51%,23.73%,-4.74%,-0.44%,7.98%,20.82%,23.53%,47.62%,18.46%,29.91%,30.21%,66.67%
Net Profit,-0.70,-1.23,-2.92,9.72,-2.26,1.49,1.95,2.07,0.33,31.43,8.81,1.35,0.63
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.10,0.13,-0.07
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,-0.12,0.05,-0.01,-0.07,-0.05,30.38,0.00,0.00,0.00
  └─ Profit excl Excep,-0.70,-1.23,-2.92,9.72,-2.14,1.44,1.96,2.14,0.38,1.05,8.81,1.35,0.63
  └─ Profit for PE,-0.70,-1.23,-2.92,9.72,-2.14,1.44,1.96,2.14,0.38,1.05,6.71,1.48,0.56
  └─ Profit for EPS,-0.70,-1.23,-2.92,9.72,-2.26,1.49,1.95,2.07,0.33,31.43,6.71,1.48,0.56
  └─ YOY Profit Growth %,51.72%,3.91%,-69.77%,16300.00%,-205.71%,217.07%,167.12%,-77.98%,117.76%,-27.08%,242.35%,-30.84%,47.37%
EPS in Rs,-0.37,-0.66,-1.56,5.20,-1.21,0.80,1.04,1.11,0.18,16.82,3.59,0.79,0.30
Raw PDF,,,,,,,,,,,,,
