Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,174,172,180,159,178,169,182,181,187,190,196,184,205
  └─ YOY Sales Growth %,,38.40%,31.90%,18.97%,1.96%,-1.81%,1.27%,13.73%,5.36%,12.39%,7.66%,1.34%,9.29%
Expenses,150,156,148,155,160,162,172,167,171,162,163,152,172
  └─ Material Cost %,44.66%,42.55%,41.94%,45.35%,38.65%,43.94%,41.90%,42.66%,38.83%,36.22%,38.02%,35.18%,41.77%
  └─ Employee Cost %,23.00%,27.15%,27.36%,30.24%,30.96%,31.26%,30.91%,29.99%,28.68%,29.98%,28.03%,32.43%,25.85%
Operating Profit,25,17,32,5,18,8,10,14,16,28,33,31,33
OPM %,14%,10%,18%,3%,10%,4%,6%,8%,9%,15%,17%,17%,16%
Other Income,3,4,2,4,2,4,3,5,3,4,5,6,6
  └─ Other income normal,2.54,4.04,1.62,3.79,2.14,3.90,3.04,5.04,2.58,4.25,4.93,5.61,5.93
Interest,1,2,1,1,0,1,2,1,2,1,1,1,2
Depreciation,7,7,7,5,9,6,6,7,8,8,9,10,10
Profit before tax,19,11,25,3,11,5,6,11,9,24,29,26,28
Tax %,22%,29%,12%,-128%,79%,30%,29%,28%,32%,18%,23%,21%,27%
Net Profit,15,8,22,7,2,3,4,8,6,20,22,21,20
  └─ Minority share,-0,-0,-1,0,0,0,0,1,0,0,0,-1,-0
  └─ Profit excl Excep,15,8,22,7,2,3,4,8,6,20,22,21,20
  └─ Profit for PE,15,8,22,8,2,4,4,8,6,20,22,20,20
  └─ Profit for EPS,15,8,22,8,2,4,4,8,6,20,22,20,20
  └─ YOY Profit Growth %,,-24%,336%,-54%,-84%,-54%,-81%,10%,163%,441%,436%,139%,212%
EPS in Rs,5.09,2.72,5.72,2.00,0.63,0.95,1.08,2.19,1.64,5.13,5.77,5.19,5.11
Raw PDF,,,,,,,,,,,,,
