Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,389,308,422,424,470,464,457,420,441,386,399,386,397
  └─ YOY Sales Growth %,63.52%,241.97%,87.75%,33.92%,20.91%,50.49%,8.31%,-1.00%,-6.10%,-16.77%,-12.81%,-8.19%,-10.15%
Expenses,292,240,309,313,332,332,341,328,365,320,330,325,345
  └─ Material Cost %,45.86%,42.56%,42.07%,42.26%,38.86%,38.32%,41.26%,41.71%,46.22%,41.74%,44.39%,43.85%,46.25%
  └─ Employee Cost %,7.50%,9.10%,7.60%,7.77%,7.51%,7.86%,7.90%,8.39%,7.22%,8.61%,8.88%,8.68%,9.71%
Operating Profit,97,69,113,111,138,132,117,92,76,66,69,60,51
OPM %,25%,22%,27%,26%,29%,28%,26%,22%,17%,17%,17%,16%,13%
Other Income,2,1,2,2,4,7,14,-4,9,6,7,1,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,6.10,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,2.00,0.68,2.33,2.28,3.67,7.25,7.63,-4.05,8.52,6.37,6.80,1.31,7.39
Interest,-4,11,2,1,3,3,2,11,3,4,2,6,0
Depreciation,17,17,19,18,18,18,18,18,17,18,18,18,18
Profit before tax,86,41,94,94,120,118,110,58,64,50,55,37,40
Tax %,34%,28%,29%,33%,33%,34%,34%,36%,-7%,25%,26%,8%,26%
Net Profit,56,30,67,63,81,78,72,38,69,37,41,35,30
  └─ Exceptional items AT,0,0,0,0,0,0,4,0,0,0,0,0,0
  └─ Profit excl Excep,56,30,67,63,81,78,68,38,69,37,41,35,30
  └─ Profit for PE,56,30,67,63,81,78,68,38,69,37,41,35,30
  └─ Profit for EPS,56,30,67,63,81,78,72,38,69,37,41,35,30
  └─ YOY Profit Growth %,207%,182%,264%,107%,43%,161%,2%,-40%,-14%,-52%,-40%,-8%,-57%
EPS in Rs,4.60,2.43,5.47,5.14,6.57,6.33,5.91,3.06,5.62,3.04,3.34,2.82,2.43
Raw PDF,,,,,,,,,,,,,
