Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3781,2764,2987,2930,3787,2287,2448,2613,3412,1786,1977,2119,3189
  └─ YOY Sales Growth %,28.05%,38.06%,33.41%,24.85%,0.17%,-17.25%,-18.06%,-10.81%,-9.90%,-21.90%,-19.23%,-18.90%,-6.54%
Expenses,3598,2513,2771,2671,3470,2037,2247,2481,3158,1586,1836,1961,2922
  └─ Material Cost %,93%,87%,89%,88%,88%,85%,88%,91%,90%,84%,89%,89%,89%
  └─ Employee Cost %,2%,3%,3%,3%,2%,3%,3%,3%,2%,4%,3%,3%,2%
Operating Profit,183,251,216,259,317,251,201,132,254,200,141,158,267
OPM %,5%,9%,7%,9%,8%,11%,8%,5%,7%,11%,7%,7%,8%
Other Income,186,64,177,119,107,107,142,86,103,124,156,112,122
  └─ Other income normal,186,64,177,119,107,107,142,86,103,124,156,112,122
Interest,33,33,37,37,41,48,53,56,62,75,85,93,97
Depreciation,36,19,27,27,27,27,28,31,32,37,40,42,44
Profit before tax,301,263,328,314,356,282,262,132,263,212,172,135,248
Tax %,15%,29%,24%,22%,31%,20%,22%,35%,19%,22%,21%,26%,23%
Net Profit,256,187,251,245,247,224,206,86,212,164,137,100,191
  └─ Minority share,0,-0,-0,-0,0,-0,0,0,-1,0,2,1,0
  └─ Profit excl Excep,256,187,251,245,247,224,206,86,212,164,137,100,191
  └─ Profit for PE,256,187,251,245,247,224,206,87,211,165,139,101,192
  └─ Profit for EPS,256,187,251,245,247,224,206,87,211,165,139,101,192
  └─ YOY Profit Growth %,6%,30%,44%,29%,-4%,20%,-18%,-65%,-15%,-27%,-33%,16%,-9%
EPS in Rs,2.73,1.99,2.67,2.60,2.62,2.38,2.19,0.92,2.24,1.75,1.47,1.07,2.04
Raw PDF,,,,,,,,,,,,,
