Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,112,115,159,135,10,12,10,12,14,30,21,27,134
  └─ YOY Sales Growth %,164%,181%,258%,45%,-91%,-90%,-94%,-91%,41%,162%,110%,128%,881%
Expenses,83,89,91,72,78,67,69,73,75,85,107,91,210
  └─ Material Cost %,0.00%,2.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.81%
  └─ Employee Cost %,38.75%,39.32%,30.91%,24.40%,327.79%,263.60%,298.98%,254.67%,221.57%,127.00%,218.89%,164.00%,29.03%
Operating Profit,28,26,68,63,-68,-55,-60,-61,-62,-55,-87,-64,-76
OPM %,25%,23%,43%,47%,-707%,-477%,-610%,-520%,-454%,-180%,-423%,-237%,-57%
Other Income,-7,33,36,43,41,51,42,44,83,64,55,41,119
  └─ Exceptional items,-41,0,0,3,4,5,7,5,38,19,1,0,95
  └─ Other income normal,35,33,36,40,37,47,35,39,45,45,53,41,24
Interest,0,0,0,0,0,0,0,0,0,0,1,0,0
Depreciation,14,8,8,7,7,7,8,8,7,8,8,8,9
Profit before tax,7,51,96,99,-34,-11,-26,-25,14,1,-41,-31,34
Tax %,345%,24%,17%,9%,-110%,1%,-5%,-7%,27%,216%,10%,2%,25%
Net Profit,-26,37,79,89,4,-11,-24,-23,11,-3,-45,-32,25
  └─ Profit from Associates,-9,-2,-1,-1,1,0,0,-0,1,-1,-0,0,0
  └─ Minority share,2,2,3,3,4,3,5,7,-0,6,16,12,-3
  └─ Exceptional items AT,-17,0,0,3,4,5,7,5,34,16,1,0,86
  └─ Profit excl Excep,-9,37,79,86,-0,-16,-31,-29,-23,-19,-46,-32,-61
  └─ Profit for PE,-9,39,82,90,4,-12,-24,-21,-23,-13,-29,-20,-55
  └─ Profit for EPS,-24,39,82,93,8,-9,-19,-17,11,3,-28,-20,22
  └─ YOY Profit Growth %,-36%,1123%,873%,308%,147%,-131%,-129%,-123%,-660%,-6%,-19%,4%,-139%
EPS in Rs,-5.16,8.54,17.88,20.12,1.74,-1.86,-4.10,-3.62,2.39,0.67,-6.13,-4.29,4.88
Raw PDF,,,,,,,,,,,,,
