Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,73.81,72.92,46.43,95.22,84.21,86.84,105.90,105.25,83.61,115.02,115.71,124.70,108.24
  └─ YOY Sales Growth %,34.18%,-4.55%,-42.50%,7.51%,14.09%,19.09%,128.09%,10.53%,-0.71%,32.45%,9.26%,18.48%,29.46%
Expenses,67.98,61.60,47.72,79.04,70.63,74.55,90.52,92.91,69.94,98.30,102.17,108.38,92.30
  └─ Material Cost %,26.30%,23.46%,21.73%,21.09%,20.70%,20.50%,26.34%,23.56%,10.76%,27.84%,23.94%,31.51%,24.34%
  └─ Employee Cost %,11.72%,12.16%,19.81%,12.08%,14.26%,14.52%,11.08%,13.41%,15.18%,12.68%,13.58%,11.75%,13.15%
Operating Profit,5.83,11.32,-1.29,16.18,13.58,12.29,15.38,12.34,13.67,16.72,13.54,16.32,15.94
OPM %,7.90%,15.52%,-2.78%,16.99%,16.13%,14.15%,14.52%,11.72%,16.35%,14.54%,11.70%,13.09%,14.73%
Other Income,2.11,3.95,7.86,0.22,8.97,3.46,2.14,4.22,3.14,1.40,6.27,1.84,3.47
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.83,0.00
  └─ Other income normal,2.11,3.95,7.86,0.22,8.97,3.46,2.14,4.22,3.14,1.40,6.27,3.67,3.47
Interest,0.51,0.71,1.14,2.29,5.39,3.51,3.69,3.86,3.90,3.62,3.42,3.33,3.01
Depreciation,2.06,2.17,3.35,6.12,7.15,6.26,7.59,7.58,7.34,7.60,7.96,7.89,7.00
Profit before tax,5.37,12.39,2.08,7.99,10.01,5.98,6.24,5.12,5.57,6.90,8.43,6.94,9.40
Tax %,-22.16%,26.15%,-38.94%,27.78%,32.57%,14.88%,16.19%,22.27%,19.21%,21.88%,19.34%,24.06%,22.13%
Net Profit,6.56,9.15,2.89,5.77,6.76,5.10,5.23,3.98,4.50,5.40,6.80,5.27,7.31
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-1,0
  └─ Profit excl Excep,7,9,3,6,7,5,5,4,4,5,7,7,7
  └─ Profit for PE,7,9,3,6,7,5,5,4,4,5,7,7,7
  └─ Profit for EPS,7,9,3,6,7,5,5,4,4,5,7,5,7
  └─ YOY Profit Growth %,115%,39%,-64%,1%,3%,-44%,81%,-31%,-33%,6%,30%,67%,62%
EPS in Rs,1.22,1.70,0.54,1.07,1.26,0.95,0.97,0.74,0.84,1.00,1.27,0.98,1.36
Raw PDF,,,,,,,,,,,,,
