Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,217,188,181,195,228,224,238,241,264,243,245,220,249
  └─ YOY Sales Growth %,5.99%,-19.64%,-26.82%,-17.96%,4.92%,19.08%,31.48%,23.67%,15.89%,8.42%,2.78%,-8.78%,-5.47%
Expenses,112,112,106,108,133,129,148,142,159,143,158,147,153
  └─ Material Cost %,29.55%,38.61%,34.12%,33.19%,34.29%,34.58%,37.59%,36.52%,36.32%,34.52%,39.26%,39.26%,36.53%
  └─ Employee Cost %,5.91%,6.23%,6.55%,5.97%,5.92%,5.79%,5.97%,5.87%,5.71%,6.26%,5.65%,6.83%,1.54%
Operating Profit,105,76,75,87,95,95,90,98,105,100,87,72,96
OPM %,48%,40%,41%,44%,42%,42%,38%,41%,40%,41%,36%,33%,38%
Other Income,13,13,6,8,14,10,11,5,12,13,7,10,3
  └─ Other income normal,12.63,13.43,6.01,7.79,14.06,9.93,11.07,5.22,12.37,13.43,6.51,9.82,2.80
Interest,0,0,0,0,1,0,0,0,0,0,0,0,0
Depreciation,10,11,11,11,13,16,18,18,17,19,19,19,21
Profit before tax,108,79,69,83,95,89,83,85,100,95,75,63,78
Tax %,25%,25%,25%,25%,26%,26%,29%,23%,26%,26%,26%,27%,25%
Net Profit,81,59,52,63,70,66,59,66,74,70,55,46,58
  └─ Profit excl Excep,81,59,52,63,70,66,59,66,74,70,55,46,58
  └─ Profit for PE,81,59,52,63,70,66,59,66,74,70,55,46,58
  └─ Profit for EPS,81,59,52,63,70,66,59,66,74,70,55,46,58
  └─ YOY Profit Growth %,29%,-6%,-23%,-25%,-13%,12%,13%,5%,5%,6%,-6%,-30%,-21%
EPS in Rs,7.58,5.55,4.91,5.89,6.61,6.20,5.53,6.18,6.97,6.59,5.22,4.32,5.48
Raw PDF,,,,,,,,,,,,,
