Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,933,804,1223,1592,1398,1142,1032,1908,856,1213,1138,1150,870
  └─ YOY Sales Growth %,198.80%,208.89%,752.62%,1474.36%,49.80%,41.95%,-15.62%,19.89%,-38.78%,6.26%,10.28%,-39.73%,1.62%
Expenses,749,567,966,1336,1280,761,912,2564,842,1186,1133,1125,1131
  └─ Material Cost %,69%,67%,76%,81%,87%,63%,85%,95%,92%,94%,93%,91%,119%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,2%,3%,2%,2%,3%,4%
Operating Profit,184,237,257,256,118,381,120,-656,14,27,5,25,-261
OPM %,20%,30%,21%,16%,8%,33%,12%,-34%,2%,2%,0%,2%,-30%
Other Income,4,4,7,63,9,20,31,1869,24,59,47,28,639
  └─ Exceptional items,0,0,0,0,0,0,0,0,-2,0,0,0,0
  └─ Other income normal,4,4,7,63,9,20,31,1869,26,59,47,28,639
Interest,62,57,58,58,53,53,66,45,23,22,21,18,20
Depreciation,27,27,27,27,34,28,28,61,31,30,30,31,32
Profit before tax,100,157,178,234,40,321,57,1107,-15,34,1,4,327
Tax %,38%,8%,7%,6%,-40%,16%,-17%,49%,45%,20%,1044%,129%,23%
Net Profit,62,145,166,220,56,268,67,562,-22,27,-6,-1,251
  └─ Minority share,-57,-71,-81,-105,-29,-129,-16,21,5,-8,2,-9,17
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-1,0,0,0,0
  └─ Profit excl Excep,62,145,166,220,56,268,67,562,-21,27,-6,-1,251
  └─ Profit for PE,6,74,85,115,27,139,51,583,-17,19,-4,-10,269
  └─ Profit for EPS,6,74,85,115,27,139,51,583,-18,19,-4,-10,269
  └─ YOY Profit Growth %,129%,381%,365%,583%,378%,88%,-39%,406%,-163%,-86%,-107%,-102%,1694%
EPS in Rs,0.21,2.80,3.20,4.36,0.85,4.43,1.64,18.59,-0.57,0.61,-0.12,-0.31,8.57
Raw PDF,,,,,,,,,,,,,
