Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,981.79,894.47,862.93,1070.25,814.23,353.29,266.38,204.44,394.76,145.56,97.84,81.17,82.61
  └─ YOY Sales Growth %,-19%,-25%,-30%,-8%,-17%,-60%,-69%,-81%,-52%,-59%,-63%,-60%,-79%
Expenses,835.20,758.75,813.78,879.01,614.84,315.69,239.46,222.41,425.39,187.95,171.60,171.81,248.17
  └─ Material Cost %,55%,54%,60%,54%,58%,58%,55%,60%,67%,49%,44%,29%,38%
  └─ Employee Cost %,7%,8%,10%,8%,5%,11%,16%,21%,12%,35%,61%,73%,72%
Operating Profit,146.59,135.72,49.15,191.24,199.39,37.60,26.92,-17.97,-30.63,-42.39,-73.76,-90.64,-165.56
OPM %,14.93%,15.17%,5.70%,17.87%,24.49%,10.64%,10.11%,-8.79%,-7.76%,-29.12%,-75.39%,-111.67%,-200.41%
Other Income,117.86,-53.65,-11.65,3.09,-113.92,19.34,13.54,-7.96,-119.16,32.07,70.67,18.92,128.78
  └─ Exceptional items,109,-60,-22,-23,-123,7,4,-12,-132,20,55,10,113
  └─ Other income normal,9,6,11,26,9,12,9,4,13,12,15,9,16
Interest,8.50,5.92,10.35,7.68,10.36,11.00,15.49,7.75,11.50,7.06,17.73,19.01,20.60
Depreciation,48.91,50.48,51.29,53.32,15.24,16.12,15.74,16.12,15.83,15.50,15.73,17.77,18.50
Profit before tax,207.04,25.67,-24.14,133.33,59.87,29.82,9.23,-49.80,-177.12,-32.88,-36.55,-108.50,-75.88
Tax %,31.22%,127.50%,36.16%,40.04%,65.53%,41.82%,69.45%,-14.92%,-23.67%,-17.64%,-51.24%,-30.59%,-107.10%
Net Profit,142.41,-7.06,-32.87,79.95,20.64,17.35,2.82,-42.37,-135.20,-27.08,-17.82,-75.31,5.39
  └─ Minority share,3,1,2,3,-17,-10,-0,2,4,2,2,2,5
  └─ Exceptional items AT,72,-60,-22,-23,-123,7,4,-12,-118,20,55,9,113
  └─ Profit excl Excep,71,53,-10,103,144,10,-1,-30,-17,-47,-73,-85,-108
  └─ Profit for PE,74,44,-10,106,27,4,-1,-29,-17,-44,-65,-82,-102
  └─ Profit for EPS,145,-6,-30,83,4,8,3,-41,-131,-25,-16,-73,11
  └─ YOY Profit Growth %,-14%,-5%,-114%,1114%,-64%,-90%,88%,-127%,-163%,-1096%,-5414%,-183%,-509%
EPS in Rs,13.01,-0.53,-2.73,7.46,0.34,0.70,0.23,-3.63,-11.73,-2.28,-1.41,-6.52,0.97
Raw PDF,,,,,,,,,,,,,
