Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,76.44,72.75,76.33,82.22,81.00,76.50,91.31,102.58,106.18,99.63,115.59,123.10,130.40
  └─ YOY Sales Growth %,-3.95%,-8.56%,-6.02%,8.77%,5.97%,5.15%,19.63%,24.76%,31.09%,30.24%,26.59%,20.00%,22.81%
Expenses,68.69,66.14,68.14,73.82,73.00,70.00,83.81,90.19,95.22,89.04,102.27,108.45,119.42
  └─ Material Cost %,58%,58%,57%,58%,57%,54%,59%,54%,52%,51%,52%,54%,58%
  └─ Employee Cost %,19%,21%,21%,19%,20%,22%,19%,20%,22%,24%,22%,20%,20%
Operating Profit,7.75,6.61,8.19,8.40,8.00,6.50,7.50,12.39,10.96,10.59,13.32,14.65,10.98
OPM %,10.14%,9.09%,10.73%,10.22%,9.88%,8.50%,8.21%,12.08%,10.32%,10.63%,11.52%,11.90%,8.42%
Other Income,0.64,0.37,0.19,0.65,1.65,1.59,1.60,-0.53,0.51,1.18,0.87,-0.18,2.53
  └─ Exceptional items,0.00,0.00,0.00,-0.41,0.02,0.90,0.00,-0.74,-0.27,0.00,0.00,-0.84,0.00
  └─ Other income normal,0.64,0.37,0.19,1.06,1.63,0.69,1.60,0.21,0.78,1.18,0.87,0.66,2.53
Interest,1.48,1.70,1.89,1.67,1.55,1.45,1.67,1.71,1.57,2.04,2.12,2.00,2.33
Depreciation,2.72,2.55,2.83,2.69,2.94,2.96,3.24,3.76,1.72,3.66,3.89,4.42,5.79
Profit before tax,4.19,2.73,3.66,4.69,5.16,3.68,4.19,6.39,8.18,6.07,8.18,8.05,5.39
Tax %,39.14%,28.57%,23.22%,27.51%,0.19%,26.90%,28.40%,25.98%,19.93%,20.76%,21.76%,21.24%,42.86%
Net Profit,2.55,1.95,2.82,3.41,5.15,2.68,2.99,4.73,6.54,4.80,5.73,6.06,4.45
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.66,-0.29,1.37
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.02,0.14,-0.75,-1.99,-1.16,-1.67,-0.94,0.77
  └─ Exceptional items AT,0.00,0.00,0.00,-0.28,0.02,0.66,0.00,-0.55,-0.21,0.00,0.00,-0.63,0.00
  └─ Profit excl Excep,2.55,1.95,2.82,3.69,5.13,2.02,2.99,5.28,6.75,4.80,5.73,6.69,4.45
  └─ Profit for PE,2.55,1.95,2.82,3.69,5.13,2.04,3.13,4.44,4.70,3.64,4.06,5.65,5.22
  └─ Profit for EPS,2.55,1.95,2.82,3.41,5.15,2.70,3.13,3.98,4.55,3.64,4.06,5.12,5.22
  └─ YOY Profit Growth %,-12.97%,-26.42%,151.79%,80.00%,101.18%,4.62%,10.99%,20.40%,-8.46%,78.43%,29.71%,27.22%,11.16%
EPS in Rs,0.89,0.68,0.99,1.19,1.48,0.77,0.90,1.14,1.30,1.04,1.16,1.47,1.50
Raw PDF,,,,,,,,,,,,,
