Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,249,270,235,239,240,246,234,234,250,267,265,306,327
  └─ YOY Sales Growth %,14.29%,8.31%,1.03%,4.18%,-3.79%,-8.97%,-0.37%,-1.98%,4.39%,8.44%,13.37%,30.58%,30.41%
Expenses,208,222,198,203,205,209,201,208,219,226,217,250,250
  └─ Material Cost %,45.29%,44.56%,44.85%,46.01%,44.47%,43.93%,46.66%,47.28%,45.33%,42.34%,39.81%,40.03%,36.33%
  └─ Employee Cost %,8.74%,9.50%,10.47%,10.35%,10.89%,11.47%,11.56%,11.57%,11.74%,13.07%,13.02%,11.70%,10.87%
Operating Profit,42,48,37,36,35,37,33,26,32,40,48,56,77
OPM %,17%,18%,16%,15%,14%,15%,14%,11%,13%,15%,18%,18%,23%
Other Income,10,11,11,11,12,11,9,8,9,8,8,5,6
  └─ Other income normal,10.10,10.57,11.40,11.02,11.68,11.01,8.87,7.60,8.56,8.10,7.86,5.29,6.16
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,2,2,2,3,3,2,3,3,3,2,4,5,5
Profit before tax,49,56,45,44,44,45,39,31,38,46,51,56,78
Tax %,18%,17%,18%,18%,18%,18%,18%,19%,18%,17%,18%,18%,18%
Net Profit,40,46,37,36,36,37,32,25,31,38,42,46,64
  └─ Profit excl Excep,40,46,37,36,36,37,32,25,31,38,42,46,64
  └─ Profit for PE,40,46,37,36,36,37,32,25,31,38,42,46,64
  └─ Profit for EPS,40,46,37,36,36,37,32,25,31,38,42,46,64
  └─ YOY Profit Growth %,13%,36%,18%,9%,-12%,-20%,-15%,-30%,-13%,2%,33%,83%,105%
EPS in Rs,2.80,3.24,2.61,2.55,2.49,2.60,2.32,1.85,2.26,2.77,3.24,3.55,4.87
Raw PDF,,,,,,,,,,,,,
