Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,119.14,110.18,94.13,110.34,107.67,100.81,236.40,235.26,218.97,209.81,350.87,256.82,189.01
  └─ YOY Sales Growth %,,23.85%,14.24%,23.06%,-9.63%,-8.50%,151.14%,113.21%,103.37%,108.12%,48.42%,9.16%,-13.68%
Expenses,100.54,94.20,102.61,106.72,104.08,96.22,227.20,221.69,201.89,186.73,326.99,234.31,178.13
  └─ Employee Cost %,22.61%,23.77%,38.89%,29.07%,31.32%,33.53%,15.19%,16.56%,18.05%,18.87%,11.70%,16.80%,22.85%
Operating Profit,18.60,15.98,-8.48,3.62,3.59,4.59,9.20,13.57,17.08,23.08,23.88,22.51,10.88
OPM %,15.61%,14.50%,-9.01%,3.28%,3.33%,4.55%,3.89%,5.77%,7.80%,11.00%,6.81%,8.76%,5.76%
Other Income,3.46,2.46,3.23,8.86,11.40,8.29,7.90,6.05,9.59,5.59,5.05,0.99,10.36
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.79,0.00
  └─ Other income normal,3.46,2.46,3.23,8.86,11.40,8.29,7.90,6.05,9.59,5.59,5.05,4.78,10.36
Interest,7.83,6.28,6.17,5.58,4.25,2.44,2.37,2.16,3.27,2.44,2.17,3.55,4.39
Depreciation,3.75,4.83,4.81,4.70,5.35,6.10,7.38,7.38,10.03,9.15,9.87,10.94,11.19
Profit before tax,10.48,7.33,-16.23,2.20,5.39,4.34,7.35,10.08,13.37,17.08,16.89,9.01,5.66
Tax %,14.50%,18.28%,5.55%,52.27%,-3.34%,6.91%,0.68%,0.69%,-13.84%,6.38%,15.45%,7.44%,-44.88%
Net Profit,8.97,5.99,-17.13,1.06,5.58,4.04,7.30,10.01,15.22,16.00,14.28,8.34,8.20
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.26,0.00
  └─ Profit excl Excep,8.97,5.99,-17.13,1.06,5.58,4.04,7.30,10.01,15.22,16.00,14.28,11.60,8.20
  └─ Profit for PE,8.97,5.99,-17.13,1.06,5.58,4.04,7.30,10.01,15.22,16.00,14.28,11.60,8.20
  └─ Profit for EPS,8.97,5.99,-17.13,1.06,5.58,4.04,7.30,10.01,15.22,16.00,14.28,8.34,8.20
  └─ YOY Profit Growth %,,1.01%,-998.08%,118.89%,-37.79%,-32.55%,142.62%,844.34%,172.76%,296.04%,95.62%,15.88%,-46.12%
EPS in Rs,0.78,0.52,-1.09,0.07,0.36,0.26,0.47,0.64,0.97,1.02,0.91,0.53,0.52
Raw PDF,,,,,,,,,,,,,
