Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,29.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ YOY Sales Growth %,-7.32%,,,,-100.00%,,,,,,,,
Expenses,421.52,0.37,1.09,0.54,3.16,0.52,0.47,0.94,4.11,0.69,0.59,0.67,0.50
  └─ Employee Cost %,32.18%,,,,,,,,,,,,
Operating Profit,-391.66,-0.37,-1.09,-0.54,-3.16,-0.52,-0.47,-0.94,-4.11,-0.69,-0.59,-0.67,-0.50
OPM %,-1311.65%,,,,,,,,,,,,
Other Income,4.39,0.00,37.90,0.26,10.61,0.00,0.02,339.16,839.90,0.00,25.78,0.00,0.34
  └─ Exceptional items,0.00,0.00,-17.09,0.00,0.00,0.00,0.00,339.16,828.20,0.00,0.00,0.00,0.00
  └─ Other income normal,4.39,0.00,54.99,0.26,10.61,0.00,0.02,0.00,11.70,0.00,25.78,0.00,0.34
Interest,66.28,38.08,133.59,17.22,17.36,17.41,17.56,17.69,3.40,3.47,3.65,3.80,3.90
Depreciation,4.95,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,-458.50,-38.46,-96.79,-17.51,-9.92,-17.94,-18.01,320.53,832.39,-4.16,21.54,-4.47,-4.06
Tax %,0.18%,-4.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-459.31,-36.85,-96.78,-17.51,-9.92,-17.94,-18.01,320.52,832.38,-4.16,21.54,-4.47,-4.01
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,-17,0,0,0,0,339,828,0,0,0,0
  └─ Profit excl Excep,-459,-37,-80,-18,-10,-18,-18,-19,4,-4,22,-4,-4
  └─ Profit for PE,-459,-37,-80,-18,-10,-18,-18,-19,4,-4,22,-4,-4
  └─ Profit for EPS,-459,-37,-97,-18,-10,-18,-18,321,832,-4,22,-4,-4
  └─ YOY Profit Growth %,74%,15%,-96%,-36%,98%,51%,77%,-6%,142%,77%,220%,76%,-196%
EPS in Rs,-21.21,-1.70,-4.47,-0.81,-0.46,-0.83,-0.83,14.80,38.43,-0.19,0.99,-0.21,-0.19
Raw PDF,,,,,,,,,,,,,
