Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,253,224,227,290,327,268,284,355,379,316,306,406,416
  └─ YOY Sales Growth %,111.39%,16.76%,15.49%,24.25%,29.53%,19.53%,25.16%,22.40%,15.65%,17.82%,7.70%,14.32%,10.01%
Expenses,113,118,125,149,156,153,154,171,175,176,176,201,202
  └─ Material Cost %,5.10%,5.54%,5.81%,5.73%,6.27%,6.13%,6.03%,5.53%,6.07%,6.27%,6.54%,5.67%,5.27%
  └─ Employee Cost %,16.22%,18.99%,20.38%,16.88%,15.23%,18.92%,19.09%,15.89%,15.07%,18.36%,19.11%,14.63%,15.21%
Operating Profit,140,106,102,141,171,115,131,184,203,140,131,205,215
OPM %,55%,47%,45%,49%,52%,43%,46%,52%,54%,44%,43%,50%,52%
Other Income,2,1,3,1,4,0,1,1,1,2,2,-30,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.33,-1.93
  └─ Other income normal,2.17,0.69,3.12,1.03,3.86,0.47,0.63,0.71,0.88,1.64,1.73,1.72,3.10
Interest,45,48,47,53,53,52,51,50,47,45,42,41,39
Depreciation,24,23,23,33,33,35,35,35,35,34,34,35,35
Profit before tax,73,36,35,56,89,29,45,100,122,63,56,99,142
Tax %,20%,24%,25%,21%,6%,31%,23%,20%,12%,23%,25%,17%,18%
Net Profit,59,28,26,44,84,20,35,80,108,48,42,82,116
  └─ Minority share,-15,-4,-4,-8,-17,-0,-5,-17,-24,-10,-7,-19,-25
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-26,-2
  └─ Profit excl Excep,59,28,26,44,84,20,35,80,108,48,42,108,118
  └─ Profit for PE,44,23,23,35,67,20,30,62,85,38,35,83,93
  └─ Profit for EPS,44,23,23,35,67,20,30,62,85,38,35,63,91
  └─ YOY Profit Growth %,279%,69%,35%,-11%,52%,-16%,31%,77%,26%,93%,17%,32%,10%
EPS in Rs,0.56,0.30,0.29,0.45,0.85,0.25,0.37,0.79,1.07,0.48,0.44,0.79,1.15
Raw PDF,,,,,,,,,,,,,
