Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,219,204,214,233,240,220,245,218,251,247,294,302,314
  └─ YOY Sales Growth %,-11.37%,-18.92%,-4.55%,16.37%,9.18%,7.99%,14.46%,-6.16%,4.95%,11.98%,19.91%,38.09%,25.01%
Expenses,186,179,180,198,205,191,207,192,218,216,254,261,286
  └─ Material Cost %,65%,65%,65%,65%,66%,65%,62%,62%,63%,60%,57%,61%,64%
  └─ Employee Cost %,4%,5%,4%,4%,4%,4%,4%,5%,5%,5%,5%,5%,5%
Operating Profit,34,25,34,34,34,30,38,26,33,31,40,40,29
OPM %,15%,12%,16%,15%,14%,13%,15%,12%,13%,13%,14%,13%,9%
Other Income,1,1,1,-0,1,1,0,0,1,1,1,1,3
  └─ Other income normal,0.84,1.30,1.18,-0.08,1.00,0.56,0.15,0.41,0.56,1.04,1.44,0.53,2.76
Interest,4,5,5,5,4,5,8,8,7,7,8,7,6
Depreciation,5,4,4,5,5,5,6,6,6,7,7,7,8
Profit before tax,26,17,26,24,26,20,25,12,20,18,27,27,18
Tax %,21%,27%,25%,20%,23%,25%,23%,25%,24%,24%,23%,23%,13%
Net Profit,20,12,19,20,20,15,19,9,15,14,21,21,15
  └─ Profit excl Excep,20.28,12.43,19.48,19.68,20.25,15.24,19.05,9.31,15.20,13.52,20.55,20.69,15.43
  └─ Profit for PE,20.28,12.43,19.48,19.68,20.25,15.24,19.05,9.31,15.20,13.52,20.55,20.69,15.43
  └─ Profit for EPS,20.28,12.43,19.48,19.68,20.25,15.24,19.05,9.31,15.20,13.52,20.55,20.69,15.43
  └─ YOY Profit Growth %,-45.23%,-64.01%,-16.43%,-10.55%,-0.15%,22.61%,-2.21%,-52.69%,-24.94%,-11.29%,7.87%,122.23%,1.51%
EPS in Rs,3.99,2.45,3.84,3.88,3.99,3.00,3.75,1.83,2.99,2.66,4.05,4.08,3.04
Raw PDF,,,,,,,,,,,,,
