an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
31-Aug-2026 23:02:19,206.18 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_31082026230209_PSLESGRatingissuedbySESESGResearchPrivateLimitedSigned.pdf,Persistent Systems Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,31082026230219,31-Aug-2026 23:02:20,206.18 KB,True,,,106763349,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-31 23:02:19,PERSISTENT
26-Aug-2026 20:07:03,189.76 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_26082026200656_PSLIntimationofInvestorSessionAugust262026sd.pdf,Persistent Systems Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,26082026200703,26-Aug-2026 20:07:04,189.76 KB,True,,,106757982,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-26 20:07:03,PERSISTENT
25-Aug-2026 21:13:21,202.68 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_25082026211311_PSLESGRatingissuedbyESGRiskAssessmentsAndInsightsLimitedsd.pdf,Persistent Systems Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,25082026211321,25-Aug-2026 21:13:22,202.68 KB,True,,,106756462,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-25 21:13:21,PERSISTENT
24-Aug-2026 19:04:49,254.80 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_24082026190433_PSLOutcomeofInvestorAnalystSessionAugust242026sd.pdf,Persistent Systems Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,24082026190449,24-Aug-2026 19:04:50,254.80 KB,True,,,106754693,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-24 19:04:49,PERSISTENT
20-Aug-2026 16:37:25,189.48 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_20082026163715_PSLOutcomeofInvestorAnalystSessionAugust202026sd.pdf,Persistent Systems Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,20082026163725,20-Aug-2026 16:37:26,189.48 KB,True,,,106751089,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-20 16:37:25,PERSISTENT
18-Aug-2026 19:30:11,190.41 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_18082026192950_PSLOutcomeofInvestorAnalystSessionAugust182026sd.pdf,Persistent Systems Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,18082026193011,18-Aug-2026 19:30:12,190.41 KB,True,,,106748787,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-18 19:30:11,PERSISTENT
17-Aug-2026 19:06:59,253.45 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_17082026190648_PSLIntimationofInvestorSessionsAugust172026sd.pdf,Persistent Systems Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:00,17082026190659,17-Aug-2026 19:06:59,253.45 KB,True,,,106747386,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-17 19:06:59,PERSISTENT
14-Aug-2026 20:03:08,190.28 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_14082026200238_PSLOutcomeofInvestorAnalystSessionAugust142026sd.pdf,Persistent Systems Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,14082026200308,14-Aug-2026 20:03:10,190.28 KB,True,,,106745489,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-14 20:03:08,PERSISTENT
11-Aug-2026 18:31:49,194.01 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_11082026183121_PSLIntimationofInvestorSessionsAugust112026sd.pdf,Persistent Systems Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,11082026183149,11-Aug-2026 18:31:50,194.01 KB,True,,,106737386,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-11 18:31:49,PERSISTENT
06-Aug-2026 18:29:06,426.51 KB,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_06082026182858_PSLPressReleaseAugust62026Sd.pdf,"Persistent Systems Limited has informed the Exchange regarding a press release dated August 06, 2026, titled ""Acceptance Period Commences: Persistent Publishes Public Takeover Offer for all Nagarro Shares "".",,,Press Release,00:00:01,06082026182906,06-Aug-2026 18:29:07,426.51 KB,True,,,106729355,Computers - Software,INE262H01013,Persistent Systems Limited,2026-08-06 18:29:06,PERSISTENT
