Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2093,2438,2583,3018,3563,3927,3312,4396,5158,5655,8142,9513
  └─ Sales Growth %,20.53%,16.50%,5.96%,16.84%,18.05%,10.22%,-15.67%,32.74%,17.34%,9.63%,43.97%,16.84%
Expenses,1836,2173,2339,2576,2961,3045,2532,3290,4022,4496,6560,7625
  └─ Material Cost %,25.22%,23.79%,24.42%,25.38%,24.87%,25.04%,21.93%,22.52%,24.19%,23.71%,27.85%,28.49%
    └─ Raw material cost,529,580,631,767,885,984,728,994,1253,1347,2277,2694
    └─ Change in inventory,-1,-0,-1,-1,1,-1,-1,-4,-6,-6,-9,17
  └─ Manufacturing Cost %,12.41%,12.16%,12.40%,11.57%,11.28%,10.67%,12.36%,11.49%,12.26%,12.79%,11.32%,0.00%
  └─ Employee Cost %,21.24%,23.66%,23.06%,20.38%,19.18%,20.32%,22.60%,17.52%,17.61%,18.76%,17.34%,17.06%
  └─ Other Cost %,28.87%,29.50%,30.66%,28.03%,27.75%,21.50%,19.55%,23.30%,23.92%,24.23%,24.05%,34.61%
Operating Profit,256,265,245,442,603,883,780,1106,1136,1159,1582,1888
OPM %,12%,11%,9%,15%,17%,22%,24%,25%,22%,20%,19%,20%
Other Income,6,10,-1,21,44,38,64,26,40,211,42,106
  └─ Exceptional items,-1,-2,-16,-2,-3,-32,-9,-15,-11,155,-34,24
  └─ Other income normal,7,12,15,23,47,70,73,41,50,57,75,81
Interest,0,0,0,0,0,165,163,176,201,288,523,436
Depreciation,101,128,155,160,157,352,375,393,486,598,807,959
Profit before tax,161,147,88,303,490,403,306,563,489,485,294,599
Tax %,31%,34%,35%,35%,35%,31%,25%,26%,28%,18%,26%,26%
Net Profit,111,97,58,196,318,279,231,418,353,400,217,444
  └─ Minority share,0,0,0,0,2,1,1,2,0,-1,-6,-16
  └─ Exceptional items AT,-1,-1,-10,-1,-2,-22,-6,-11,-8,126,-11,13
  └─ Profit excl Excep,112,98,67,197,320,301,237,429,361,274,228,431
  └─ Profit for PE,112,98,67,197,322,302,238,432,361,273,221,416
  └─ Profit for EPS,111,97,58,196,320,280,232,420,353,399,211,428
  └─ Profit Growth %,-6%,-12%,-31%,193%,63%,-6%,-21%,82%,-16%,-24%,-19%,88%
EPS in Rs,1.69,1.47,0.88,2.97,4.85,4.24,3.51,6.37,5.35,6.05,3.19,6.49
Dividend Payout %,15%,17%,29%,17%,21%,28%,34%,19%,22%,20%,38%,18%
