Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1060,1250,1427,1647,1755,1885,1982,2692,2838,3855,4099,4565
  └─ Sales Growth %,10.34%,17.89%,14.16%,15.43%,6.57%,7.42%,5.16%,35.83%,5.42%,35.83%,6.31%,11.38%
Expenses,945,1089,1254,1427,1538,1732,1828,2435,2534,3467,3757,4130
  └─ Material Cost %,51.06%,48.57%,50.91%,45.91%,44.15%,47.70%,45.93%,45.88%,47.94%,47.69%,43.80%,48.11%
    └─ Raw material cost,525,652,708,705,775,899,910,1235,1361,1839,1795,2196
    └─ Change in inventory,17,-45,18,51,0,0,0,0,0,0,0,0
  └─ Manufacturing Cost %,22.47%,22.99%,24.29%,30.84%,32.95%,32.28%,34.34%,35.99%,32.83%,33.52%,37.45%,0.00%
  └─ Employee Cost %,14.16%,13.05%,10.77%,8.13%,8.17%,8.19%,7.75%,6.98%,7.05%,7.33%,8.58%,9.64%
  └─ Other Cost %,1.46%,2.51%,1.90%,1.80%,2.39%,3.71%,4.20%,1.60%,1.47%,1.40%,1.82%,32.73%
Operating Profit,115,161,173,219,216,153,154,257,304,388,342,435
OPM %,11%,13%,12%,13%,12%,8%,8%,10%,11%,10%,8%,10%
Other Income,11,13,8,6,10,10,22,28,30,232,56,73
  └─ Exceptional items,0,-0,-0,0,0,0,-0,-1,1,196,0,0
  └─ Other income normal,11,13,8,6,10,10,22,29,28,36,55,73
Interest,39,35,27,25,19,35,43,44,33,48,58,50
Depreciation,21,20,24,26,28,32,30,34,39,67,67,98
Profit before tax,67,119,131,175,179,97,103,208,262,504,273,359
Tax %,4%,29%,34%,34%,35%,33%,25%,26%,26%,26%,26%,26%
Net Profit,64,84,86,115,117,64,77,155,194,375,202,266
  └─ Exceptional items AT,0,-0,-0,0,0,0,-0,-0,1,143,0,0
  └─ Profit excl Excep,64,84,86,115,117,64,77,156,193,231,202,266
  └─ Profit for PE,64,84,86,115,117,64,77,156,193,231,202,266
  └─ Profit for EPS,64,84,86,115,117,64,77,155,194,375,202,266
  └─ Profit Growth %,2323%,32%,2%,34%,2%,-45%,20%,102%,24%,20%,-13%,32%
EPS in Rs,9.56,12.60,12.84,17.23,17.51,9.61,11.52,23.17,28.96,55.96,30.17,39.69
Dividend Payout %,-0%,-0%,-0%,2%,2%,-0%,-0%,1%,1%,1%,2%,2%
