Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2042,1944,2112,2374,2689,2599,2632,3325,4654,4702,4894,5206
  └─ Sales Growth %,-3.57%,-4.81%,8.67%,12.40%,13.24%,-3.34%,1.26%,26.33%,39.99%,1.03%,4.08%,6.38%
Expenses,1808,1636,1777,1975,2250,2199,2166,2784,3999,3961,4178,4627
  └─ Material Cost %,35.14%,35.06%,34.78%,33.90%,35.51%,34.13%,34.12%,34.82%,36.83%,36.10%,36.68%,39.13%
    └─ Raw material cost,706,680,735,781,982,916,831,1251,1776,1697,1915,2130
    └─ Change in inventory,11,1,-0,24,-27,-30,67,-94,-62,1,-120,-93
  └─ Manufacturing Cost %,27.84%,20.03%,19.73%,21.70%,21.93%,22.17%,21.05%,19.56%,17.64%,21.36%,21.45%,9.88%
  └─ Employee Cost %,13.55%,13.04%,13.02%,13.17%,12.24%,13.35%,13.27%,12.67%,14.92%,16.55%,17.66%,18.31%
  └─ Other Cost %,11.99%,16.04%,16.58%,14.40%,13.99%,14.97%,13.86%,16.70%,16.54%,10.23%,9.56%,21.56%
Operating Profit,234,308,336,400,439,400,466,540,655,741,717,579
OPM %,11%,16%,16%,17%,16%,15%,18%,16%,14%,16%,15%,11%
Other Income,112,39,41,37,46,62,32,56,136,118,-23,-32
  └─ Exceptional items,90,-4,1,-0,0,4,-11,-3,22,-2,-109,-135
  └─ Other income normal,22,43,40,37,46,57,43,59,114,120,86,103
Interest,25,23,18,9,8,6,4,6,24,18,14,19
Depreciation,100,87,96,106,108,105,99,115,187,191,212,247
Profit before tax,220,237,262,322,369,351,395,477,580,650,468,282
Tax %,37%,34%,30%,32%,33%,22%,26%,27%,24%,27%,36%,40%
Net Profit,138,155,184,220,248,275,293,350,442,476,299,168
  └─ Minority share,-6,-11,-9,-4,0,-3,-9,-17,-28,-15,-6,27
  └─ Exceptional items AT,53,-3,1,-0,0,3,-8,-2,15,-1,-70,-61
  └─ Profit excl Excep,85,158,183,220,247,272,301,352,426,478,368,229
  └─ Profit for PE,81,146,174,216,248,269,292,335,400,463,361,256
  └─ Profit for EPS,133,144,175,216,248,272,284,333,414,461,293,195
  └─ Profit Growth %,-10%,80%,19%,24%,15%,9%,9%,15%,19%,16%,-22%,-29%
EPS in Rs,7.05,7.65,9.27,11.41,13.09,14.38,15.00,17.56,21.80,24.24,15.37,10.22
Dividend Payout %,18%,20%,19%,20%,21%,19%,20%,20%,16%,16%,26%,24%
