Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4482,4453,4015,3937,3566,2844,2708,3230,2651,2798,3012,3373
  └─ Sales Growth %,-7.22%,-0.63%,-9.85%,-1.94%,-9.43%,-20.24%,-4.77%,19.26%,-17.93%,5.55%,7.65%,11.99%
Expenses,3772,3959,4002,3935,3604,2725,2771,2932,2550,2707,2619,2721
  └─ Material Cost %,33.19%,36.24%,41.40%,45.66%,45.89%,42.32%,41.93%,39.23%,41.91%,41.64%,37.58%,33.56%
    └─ Raw material cost,1538,1678,1688,1619,1606,1129,1262,1180,1027,1179,1185,1260
    └─ Change in inventory,-51,-64,-26,179,30,74,-127,87,84,-14,-53,-128
  └─ Manufacturing Cost %,7.10%,7.37%,7.21%,5.41%,6.93%,7.25%,8.65%,8.27%,8.64%,8.90%,9.40%,0.00%
  └─ Employee Cost %,19.40%,21.37%,24.09%,23.82%,22.47%,26.17%,28.21%,23.22%,24.07%,22.52%,21.65%,21.49%
  └─ Other Cost %,24.48%,23.93%,26.98%,25.06%,25.79%,20.08%,23.55%,20.06%,21.58%,23.70%,18.33%,25.62%
Operating Profit,709,494,13,2,-38,119,-63,298,101,91,393,652
OPM %,16%,11%,0%,0%,-1%,4%,-2%,9%,4%,3%,13%,19%
Other Income,67,66,114,-238,116,133,975,-163,-172,17,62,26
  └─ Exceptional items,28,0,41,-290,0,95,843,-183,-294,-66,0,-85
  └─ Other income normal,38,66,74,52,116,39,132,20,122,83,62,111
Interest,55,129,225,255,265,276,249,299,302,305,254,213
Depreciation,145,142,149,150,164,224,246,247,251,223,217,227
Profit before tax,575,289,-247,-641,-351,-247,417,-411,-624,-420,-16,238
Tax %,28%,13%,-9%,4%,-38%,-82%,-65%,-32%,-0%,12%,256%,16%
Net Profit,413,252,-226,-667,-217,-43,689,-279,-621,-472,-57,199
  └─ Profit from Associates,0,1,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-8,-2,30,59,22,-26,-3,35,62,9,10,14
  └─ Exceptional items AT,16,0,41,-267,0,95,-142,-168,-288,-58,0,-71
  └─ Profit excl Excep,397,252,-267,-399,-217,-138,831,-111,-333,-414,-57,270
  └─ Profit for PE,390,251,-231,-364,-195,-164,828,-97,-299,-406,-47,284
  └─ Profit for EPS,405,251,-196,-608,-195,-69,686,-244,-559,-463,-47,213
  └─ Profit Growth %,-51%,-36%,-192%,-58%,47%,16%,606%,-112%,-209%,-36%,88%,704%
EPS in Rs,28.30,17.45,-13.62,-42.30,-13.52,-4.81,47.64,-16.94,-38.80,-30.18,-2.89,13.11
Dividend Payout %,54%,0%,-56%,0%,0%,0%,0%,0%,0%,0%,0%,0%
