Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3905,4131,4427,4527,4959,4861,4984,5221,5698,6373,6847,7672
  └─ Sales Growth %,4.37%,5.80%,7.15%,2.28%,9.53%,-1.97%,2.52%,4.77%,9.13%,11.84%,7.43%,12.05%
Expenses,2354,2520,2693,2716,2814,2633,2515,2723,3227,3590,3770,4195
  └─ Manufacturing Cost %,1.33%,1.20%,1.03%,1.01%,0.91%,0.80%,0.50%,0.45%,0.52%,0.61%,0.58%,0.00%
  └─ Employee Cost %,47.32%,47.19%,46.77%,46.37%,44.28%,43.56%,44.18%,46.08%,48.68%,46.81%,46.81%,44.76%
  └─ Other Cost %,11.63%,12.60%,13.03%,12.62%,11.57%,9.79%,5.80%,5.61%,7.43%,8.92%,7.68%,9.92%
Operating Profit,1551,1612,1734,1811,2145,2229,2469,2499,2471,2782,3076,3477
OPM %,40%,39%,39%,40%,43%,46%,50%,48%,43%,44%,45%,45%
Other Income,348,189,93,91,176,177,132,134,192,342,304,271
  └─ Exceptional items,-1,-28,-59,2,0,0,0,-0,-0,-0,0,0
  └─ Other income normal,349,217,152,89,176,177,132,134,192,342,304,271
Interest,0,0,0,0,0,47,19,12,13,28,0,2
Depreciation,68,53,70,61,54,106,104,93,81,74,69,65
Profit before tax,1831,1748,1757,1840,2267,2252,2477,2528,2570,3022,3311,3680
Tax %,35%,40%,33%,33%,39%,35%,29%,25%,30%,27%,28%,28%
Net Profit,1192,1049,1185,1237,1386,1462,1762,1889,1806,2219,2380,2639
  └─ Exceptional items AT,-1,-17,-39,1,0,0,0,-0,-0,-0,0,0
  └─ Profit excl Excep,1193,1066,1224,1236,1386,1462,1762,1889,1806,2220,2379,2639
  └─ Profit for PE,1193,1066,1224,1236,1386,1462,1762,1889,1806,2220,2379,2639
  └─ Profit for EPS,1192,1049,1185,1237,1386,1462,1762,1889,1806,2219,2380,2639
  └─ Profit Growth %,-12%,-11%,15%,1%,12%,6%,20%,7%,-4%,23%,7%,11%
EPS in Rs,140.91,123.61,139.28,144.82,161.57,170.26,204.72,219.00,209.05,256.07,273.95,303.25
Dividend Payout %,472%,81%,122%,90%,0%,106%,98%,87%,108%,94%,97%,89%
