Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1477,1850,2119,2334,3086,3414,280,1329,3751,6107,5780,6646
  └─ Sales Growth %,9.57%,25.21%,14.59%,10.13%,32.19%,10.66%,-91.80%,374.77%,182.13%,62.83%,-5.36%,14.99%
Expenses,1271,1551,1799,1933,2499,2338,616,1224,2703,4297,4238,4551
  └─ Material Cost %,7%,7%,7%,7%,8%,8%,9%,0%,0%,0%,0%,7%
    └─ Raw material cost,107,125,140,159,239,264,26,0,0,0,0,470
  └─ Manufacturing Cost %,42%,41%,41%,40%,38%,40%,96%,60%,51%,51%,52%,0%
  └─ Employee Cost %,10%,10%,10%,11%,11%,12%,78%,20%,12%,11%,12%,11%
  └─ Other Cost %,27%,26%,27%,25%,24%,9%,37%,12%,10%,9%,9%,51%
Operating Profit,206,299,320,401,587,1076,-336,105,1048,1810,1542,2095
OPM %,14%,16%,15%,17%,19%,32%,-120%,8%,28%,30%,27%,32%
Other Income,2,45,52,30,32,38,469,326,68,157,173,292
  └─ Exceptional items,-5,-1,-5,0,2,5,9,18,3,20,21,108
  └─ Other income normal,7,46,57,30,30,33,460,308,66,136,152,184
Interest,78,84,81,84,128,482,498,498,572,791,810,733
Depreciation,117,115,138,154,191,542,575,614,753,1219,1280,1270
Profit before tax,12,145,153,194,299,90,-939,-681,-209,-44,-374,384
Tax %,7%,32%,37%,36%,37%,70%,-20%,-28%,61%,-26%,-25%,13%
Net Profit,12,99,96,124,189,27,-748,-489,-336,-33,-281,333
  └─ Minority share,1,-1,-0,1,0,0,0,0,1,1,1,1
  └─ Exceptional items AT,-3,-1,-3,0,1,3,9,18,3,20,21,97
  └─ Profit excl Excep,14,99,99,124,188,23,-758,-507,-339,-53,-302,235
  └─ Profit for PE,16,99,98,124,189,24,-757,-506,-338,-52,-301,237
  └─ Profit for EPS,13,98,96,125,190,27,-748,-488,-335,-32,-280,334
  └─ Profit Growth %,-70%,536%,-0%,26%,52%,-87%,-3272%,33%,33%,85%,-480%,179%
EPS in Rs,2.86,19.58,19.08,24.84,37.81,4.95,-123.07,-80.04,-34.21,-3.26,-28.47,34.02
Dividend Payout %,33%,10%,10%,8%,5%,75%,0%,0%,0%,0%,0%,0%
