Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,43813,44039,41457,41345,47951,49759,70253,70614,85885,110519,121601,126371
  └─ Sales Growth %,10.72%,0.52%,-5.86%,-0.27%,15.98%,3.77%,41.19%,0.51%,21.63%,28.68%,10.03%,3.92%
Interest,34133,34263,31540,29113,32339,35817,45182,43035,52990,72118,82681,89138
Expenses,10302,17785,15691,25582,27202,26809,43437,41235,42772,46146,46082,38340
  └─ Manufacturing Cost %,0.46%,0.48%,0.58%,0.69%,0.67%,0.66%,0.78%,0.95%,0.79%,0.71%,0.79%,1.00%
  └─ Employee Cost %,9.85%,10.20%,11.97%,13.79%,12.44%,15.08%,18.65%,18.71%,16.64%,15.49%,15.30%,15.26%
  └─ Other Cost %,13.20%,29.71%,25.30%,47.39%,43.62%,38.14%,42.40%,38.74%,32.36%,25.55%,21.80%,14.08%
Financing Profit,-621,-8008,-5775,-13350,-11590,-12867,-18367,-13657,-9877,-7745,-7162,-1106
Financing Margin %,-1%,-18%,-14%,-32%,-24%,-26%,-26%,-19%,-12%,-7%,-6%,-1%
Other Income,4733,5266,7852,7398,9907,11799,23086,23643,25325,28646,31057,26712
  └─ Exceptional items,15,-1,1,-5,-3,-1,29,14,309,16,2,-72
  └─ Other income normal,4718,5267,7851,7403,9910,11801,23057,23629,25016,28630,31054,26784
Depreciation,429,172,331,456,429,446,838,841,1021,902,870,925
Profit before tax,3683,-2914,1746,-6408,-2111,-1514,3882,9145,14427,20000,23025,24681
Tax %,22%,-13%,29%,-36%,-126%,34%,30%,37%,25%,26%,25%,23%
Net Profit,2931,-2535,1411,-3873,696,-1921,2957,6158,11345,15401,17692,19712
  └─ Profit from Associates,73,0,177,215,149,102,255,363,537,619,356,760
  └─ Minority share,-66,-72,-53,-79,-94,-65,-66,-34,-90,-122,-152,-1839
  └─ Exceptional items AT,12,-1,1,-5,-3,-1,29,14,309,16,2,-72
  └─ Profit excl Excep,2919,-2535,1409,-3868,699,-1920,2928,6144,11036,15385,17690,19783
  └─ Profit for PE,2853,-2606,1357,-3947,604,-1985,2863,6110,10948,15262,17537,17938
  └─ Profit for EPS,2865,-2607,1358,-3951,602,-1986,2891,6125,11255,15279,17540,17873
  └─ Profit Growth %,9%,-191%,152%,-391%,115%,-428%,244%,113%,79%,39%,15%,2%
EPS in Rs,10.96,-8.73,4.55,-10.78,1.60,-3.86,3.51,6.75,12.41,16.84,19.34,19.70
Dividend Payout %,17%,0%,4%,0%,0%,0%,0%,19%,19%,19%,21%,21%
