Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,597,507,380,435,459,515,594,797,872,1001,1279,1856
  └─ Sales Growth %,24.41%,-15.18%,-25.03%,14.46%,5.55%,12.17%,15.28%,34.34%,9.39%,14.70%,27.81%,45.16%
Expenses,581,498,369,424,429,477,523,701,739,829,1043,1527
  └─ Material Cost %,75%,72%,68%,71%,70%,70%,67%,71%,68%,65%,65%,67%
    └─ Raw material cost,438,356,255,319,341,388,436,561,558,686,900,1301
    └─ Change in inventory,12,9,2,-9,-21,-29,-40,8,32,-31,-69,-60
  └─ Manufacturing Cost %,3%,3%,3%,3%,3%,3%,2%,2%,2%,3%,2%,0%
  └─ Employee Cost %,11%,13%,17%,16%,14%,14%,13%,10%,10%,11%,10%,9%
  └─ Other Cost %,8%,10%,10%,7%,7%,6%,6%,4%,4%,4%,5%,6%
Operating Profit,16,9,11,10,30,38,71,97,134,171,235,330
OPM %,3%,2%,3%,2%,7%,7%,12%,12%,15%,17%,18%,18%
Other Income,24,20,20,16,9,27,16,24,21,16,24,21
  └─ Exceptional items,0.02,-0.31,-0.25,0.00,-0.20,14.44,7.28,7.58,1.41,-0.03,-0.06,0.00
  └─ Other income normal,24.45,20.19,20.22,15.88,9.16,12.80,9.22,16.71,19.69,16.21,23.65,21.30
Interest,6,7,6,9,6,10,9,7,4,4,8,2
Depreciation,29,29,28,27,26,22,22,22,21,21,20,23
Profit before tax,6,-7,-4,-10,7,33,56,92,130,162,232,326
Tax %,114%,33%,24%,51%,57%,9%,20%,23%,25%,27%,25%,27%
Net Profit,-1,-9,-4,-14,3,30,45,70,97,118,175,239
  └─ Exceptional items AT,-0,-0,-0,0,-0,11,6,6,1,-0,-0,0
  └─ Profit excl Excep,-1,-9,-4,-14,3,19,39,65,96,118,175,239
  └─ Profit for PE,-1,-9,-4,-14,3,19,39,65,96,118,175,239
  └─ Profit for EPS,-1,-9,-4,-14,3,30,45,70,97,118,175,239
  └─ Profit Growth %,-104%,-1020%,54%,-240%,122%,490%,106%,64%,48%,24%,48%,37%
EPS in Rs,-0.05,-0.55,-0.27,-0.87,0.20,1.94,2.92,4.53,6.20,7.58,11.18,15.28
Dividend Payout %,-1059%,-110%,-135%,-41%,194%,23%,17%,15%,16%,15%,11%,7%
