Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2441,1943,2229,2783,3442,3754,2110,2561,3310,3097,4039,5190
  └─ Sales Growth %,12.29%,-20.38%,14.71%,24.85%,23.68%,9.06%,-43.80%,21.40%,29.24%,-6.44%,30.41%,28.52%
Expenses,1823,1499,1809,2263,2769,2639,1435,2028,2941,2820,3744,4880
  └─ Material Cost %,-4.58%,-24.21%,-24.49%,11.99%,-0.55%,-1.09%,-10.94%,1.75%,9.59%,-0.29%,9.83%,43.71%
    └─ Raw material cost,188,161,198,254,276,300,186,198,1419,513,2269,3842
    └─ Change in inventory,-300,-631,-744,80,-294,-341,-417,-153,-1101,-522,-1872,-1573
  └─ Manufacturing Cost %,61.93%,79.03%,86.11%,51.33%,63.13%,56.61%,58.42%,56.63%,56.91%,65.36%,59.04%,0.00%
  └─ Employee Cost %,8.13%,9.11%,8.02%,7.15%,6.87%,6.58%,8.43%,9.83%,8.90%,11.39%,10.03%,9.71%
  └─ Other Cost %,9.22%,13.22%,11.53%,10.85%,10.98%,8.20%,12.08%,10.98%,13.44%,14.60%,13.80%,40.60%
Operating Profit,617,444,420,520,673,1115,675,533,370,277,294,310
OPM %,25%,23%,19%,19%,20%,30%,32%,21%,11%,9%,7%,6%
Other Income,15,36,52,50,73,72,81,84,92,121,124,193
  └─ Exceptional items,0,-1,-0,1,1,0,0,35,0,0,0,0
  └─ Other income normal,15,37,52,49,73,71,80,49,92,121,124,193
Interest,188,164,150,198,236,682,601,308,249,246,196,137
Depreciation,72,60,64,54,62,72,79,72,68,78,90,106
Profit before tax,372,257,258,317,448,433,75,237,145,74,133,260
Tax %,34%,46%,38%,32%,34%,35%,17%,27%,28%,34%,29%,26%
Net Profit,244,138,161,217,297,282,62,173,104,49,95,193
  └─ Minority share,-6,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,-1,-0,1,0,0,0,26,0,-0,-0,0
  └─ Profit excl Excep,244,139,161,216,297,281,62,147,104,49,95,193
  └─ Profit for PE,238,139,161,216,297,281,62,147,104,49,95,193
  └─ Profit for EPS,238,138,161,217,297,282,62,173,104,49,95,193
  └─ Profit Growth %,1%,-42%,16%,35%,37%,-5%,-78%,137%,-29%,-53%,92%,104%
EPS in Rs,21.52,12.48,14.80,20.27,27.76,26.32,5.82,16.19,9.74,4.59,8.86,18.09
Dividend Payout %,29%,14%,15%,31%,22%,24%,53%,16%,27%,58%,34%,33%
