Metric,Mar 2007,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,580,1643,1657,1797,2063,2395,2374,2859,3133,4106,4843,6050
  └─ Sales Growth %,24.58%,,0.87%,8.42%,14.85%,16.05%,-0.86%,20.44%,9.59%,31.03%,17.95%,24.94%
Expenses,499,1452,1444,1526,1713,2023,1965,2457,2775,3599,4169,5029
  └─ Material Cost %,30%,54%,33%,27%,24%,27%,27%,29%,29%,33%,34%,55%
    └─ Raw material cost,179,898,535,505,531,680,671,845,996,1419,1773,3349
    └─ Change in inventory,-5,-4,4,-13,-42,-26,-38,-4,-96,-54,-131,-40
  └─ Manufacturing Cost %,22%,4%,27%,30%,30%,29%,28%,30%,34%,30%,28%,0%
  └─ Employee Cost %,7%,8%,9%,9%,8%,8%,5%,5%,5%,5%,4%,4%
  └─ Other Cost %,26%,22%,19%,19%,21%,21%,23%,22%,20%,20%,19%,24%
Operating Profit,81,191,214,270,351,372,409,402,359,507,674,1021
OPM %,14%,12%,13%,15%,17%,16%,17%,14%,11%,12%,14%,17%
Other Income,30,41,18,27,13,-15,14,7,25,15,5,1
  └─ Exceptional items,1.01,-2.79,-1.45,-0.23,0.13,-24.11,0.03,0.08,1.58,0.14,0.04,-16.55
  └─ Other income normal,29.29,43.44,19.28,27.13,13.16,9.13,13.93,7.32,23.81,15.18,5.29,17.37
Interest,39,85,81,69,36,32,22,13,22,60,74,64
Depreciation,16,43,42,41,42,53,54,65,71,114,140,153
Profit before tax,57,103,109,188,286,273,347,332,291,348,465,805
Tax %,20%,24%,26%,34%,34%,17%,24%,25%,24%,25%,26%,25%
Net Profit,45,78,80,124,194,229,277,263,220,262,346,604
  └─ Profit from Associates,0,0,0,0,6,2,13,15,0,0,0,0
  └─ Exceptional items AT,1,-2,-1,-0,0,-18,0,0,1,0,0,-12
  └─ Profit excl Excep,44,80,81,124,194,247,277,263,219,262,346,617
  └─ Profit for PE,44,80,81,124,194,247,277,263,219,262,346,617
  └─ Profit for EPS,45,78,80,124,194,229,277,263,220,262,346,604
  └─ Profit Growth %,-0%,,1%,53%,56%,27%,12%,-5%,-17%,20%,32%,79%
EPS in Rs,0.94,5.87,6.03,9.30,14.55,17.16,20.75,19.69,16.48,19.61,25.83,45.14
Dividend Payout %,11%,14%,13%,11%,8%,12%,12%,15%,18%,15%,15%,20%
