Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3210,3268,4348,5730,6549,6916,6785,7461,8682,9656,9214,9656
  └─ Sales Growth %,6.42%,1.82%,33.03%,31.79%,14.29%,5.60%,-1.88%,9.96%,16.37%,11.22%,-4.57%,4.79%
Expenses,2908,2982,3724,4922,5600,5569,5434,6351,7898,8216,7994,8201
  └─ Material Cost %,14.69%,18.48%,15.62%,14.55%,14.38%,13.29%,14.55%,14.12%,12.60%,16.37%,15.03%,15.36%
    └─ Raw material cost,512,618,665,787,963,974,912,1074,1216,1506,1462,1521
    └─ Change in inventory,-40,-14,14,46,-21,-55,75,-21,-122,75,-78,-38
  └─ Manufacturing Cost %,46.06%,41.50%,39.33%,38.72%,39.51%,36.36%,34.97%,39.78%,46.49%,37.07%,37.24%,18.17%
  └─ Employee Cost %,7.05%,7.49%,7.06%,6.25%,5.68%,5.91%,6.17%,6.36%,6.07%,5.84%,6.18%,6.05%
  └─ Other Cost %,22.79%,23.78%,23.64%,26.38%,25.95%,24.95%,24.40%,24.86%,25.80%,25.80%,28.31%,45.35%
Operating Profit,302,286,624,808,949,1347,1352,1110,785,1440,1221,1454
OPM %,9%,9%,14%,14%,14%,19%,20%,15%,9%,15%,13%,15%
Other Income,143,146,139,62,78,74,28,67,107,90,56,110
  └─ Exceptional items,64,12,67,-10,8,-8,-72,-29,-6,4,-42,-7
  └─ Other income normal,79,134,72,71,71,82,100,96,113,86,98,117
Interest,78,82,277,378,371,388,296,243,339,372,327,264
Depreciation,154,149,256,332,339,352,371,397,510,578,572,532
Profit before tax,213,201,230,160,317,682,713,538,43,580,378,769
Tax %,18%,17%,5%,4%,19%,26%,12%,26%,6%,27%,22%,27%
Net Profit,175,168,219,154,256,505,630,399,40,421,295,558
  └─ Minority share,0,-0,-0,-0,-0,0,0,0,0,0,0,0
  └─ Exceptional items AT,47,7,52,-7,6,-6,-58,-21,-3,3,-32,-5
  └─ Profit excl Excep,129,160,168,161,250,511,689,420,44,417,328,562
  └─ Profit for PE,129,160,168,161,250,511,689,420,44,417,328,562
  └─ Profit for EPS,175,168,219,154,256,505,630,399,40,421,295,558
  └─ Profit Growth %,12%,25%,5%,-4%,55%,104%,35%,-39%,-90%,855%,-21%,72%
EPS in Rs,22.76,21.78,28.50,19.99,33.20,65.60,81.83,51.76,5.26,54.61,38.34,72.41
Dividend Payout %,26%,28%,23%,33%,23%,11%,12%,19%,48%,18%,26%,17%
